framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1680619500175780,208138,879,106512,0,0,0.014
1,1680619500179737,208139,879,110516,0,0,252.717
2,1680619500183769,208140,879,114523,0,0,248.016
3,1680619500187765,208141,879,118531,0,0,250.250
4,1680619500191769,208142,879,122535,0,0,249.750
5,1680619500195784,208143,879,126542,0,0,249.066
6,1680619500199774,208144,879,130549,0,0,250.627
7,1680619500203785,208145,879,134553,0,0,249.314
8,1680619500207801,208146,879,138560,0,0,249.004
9,1680619500211743,208147,879,142565,0,0,253.678
10,1680619500215714,208148,879,146572,0,0,251.826
11,1680619500219824,208149,879,150579,0,0,243.309
12,1680619500223818,208150,879,154583,0,0,250.376
13,1680619500227859,208151,879,158590,0,0,247.463
14,1680619500231825,208152,879,162597,0,0,252.143
15,1680619500235835,208153,879,166602,0,0,249.377
16,1680619500239851,208154,879,170609,0,0,249.004
17,1680619500243849,208155,879,174616,0,0,250.125
18,1680619500247845,208156,879,178620,0,0,250.250
19,1680619500251886,208157,879,182627,0,0,247.463
20,1680619500255877,208158,879,186634,0,0,250.564
21,1680619500259565,208159,879,190639,0,0,271.150
22,1680619500263887,208160,879,194646,0,0,231.374
23,1680619500267893,208161,879,198653,0,0,249.626
24,1680619500271903,208162,879,202657,0,0,249.377
25,1680619500275890,208163,879,206664,0,0,250.815
26,1680619500279904,208164,879,210671,0,0,249.128
27,1680619500283909,208165,879,214676,0,0,249.688
28,1680619500287919,208166,879,218683,0,0,249.377
29,1680619500291912,208167,879,222690,0,0,250.438
30,1680619500295923,208168,879,226694,0,0,249.314
31,1680619500299929,208169,879,230701,0,0,249.626
32,1680619500303946,208170,879,234706,0,0,248.942
33,1680619500307945,208171,879,238713,0,0,250.063
34,1680619500311902,208172,879,242720,0,0,252.717
35,1680619500315867,208173,879,246724,0,0,252.207
36,1680619500319970,208174,879,250731,0,0,243.724
37,1680619500323976,208175,879,254738,0,0,249.626
38,1680619500328000,208176,879,258743,0,0,248.509
39,1680619500331691,208177,879,262750,0,0,270.929
40,1680619500336007,208178,879,266757,0,0,231.696
41,1680619500340001,208179,879,270761,0,0,250.376
42,1680619500343993,208180,879,274768,0,0,250.501
43,1680619500348017,208181,879,278775,0,0,248.509
44,1680619500352033,208182,879,282780,0,0,249.004
45,1680619500356014,208183,879,286787,0,0,251.193
46,1680619500359701,208184,879,290794,0,0,271.223
47,1680619500364027,208185,879,294798,0,0,231.160
48,1680619500368040,208186,879,298805,0,0,249.190
49,1680619500372042,208187,879,302812,0,0,249.875
50,1680619500376054,208188,879,306817,0,0,249.252
51,1680619500380056,208189,879,310824,0,0,249.875
52,1680619500384062,208190,879,314831,0,0,249.626
53,1680619500388102,208191,879,318835,0,0,247.525
54,1680619500392076,208192,879,322842,0,0,251.636
55,1680619500396084,208193,879,326849,0,0,249.501
56,1680619500400087,208194,879,330854,0,0,249.813
57,1680619500404097,208195,879,334861,0,0,249.377
58,1680619500408097,208196,879,338865,0,0,250.000
59,1680619500412047,208197,879,342872,0,0,253.165
60,1680619500415787,208198,879,346879,0,0,267.380
61,1680619500420120,208199,879,350884,0,0,230.787
62,1680619500424131,208200,879,354891,0,0,249.314
63,1680619500428153,208201,879,358898,0,0,248.633
64,1680619500432128,208202,879,362902,0,0,251.572
65,1680619500436151,208203,879,366909,0,0,248.571
66,1680619500440138,208204,879,370916,0,0,250.815
67,1680619500444161,208205,879,374921,0,0,248.571
68,1680619500448155,208206,879,378928,0,0,250.376
69,1680619500452195,208207,879,382935,0,0,247.525
70,1680619500456179,208208,879,386939,0,0,251.004
71,1680619500459891,208209,879,390946,0,0,269.397
72,1680619500464203,208210,879,394953,0,0,231.911
73,1680619500468204,208211,879,398958,0,0,249.938
74,1680619500472204,208212,879,402965,0,0,250.000
75,1680619500476199,208213,879,406972,0,0,250.313
76,1680619500480217,208214,879,410976,0,0,248.880
