framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1680620096067895,356884,1475,3167,0,0,0.003
1,1680620096072717,356885,1475,7174,0,0,207.383
2,1680620096076240,356886,1475,11181,0,0,283.849
3,1680620096079963,356887,1475,15186,0,0,268.601
4,1680620096084249,356888,1475,19193,0,0,233.318
5,1680620096088259,356889,1475,23200,0,0,249.377
6,1680620096092260,356890,1475,27204,0,0,249.938
7,1680620096096297,356891,1475,31211,0,0,247.709
8,1680620096100281,356892,1475,35218,0,0,251.004
9,1680620096104294,356893,1475,39223,0,0,249.190
10,1680620096108294,356894,1475,43230,0,0,250.000
11,1680620096112325,356895,1475,47237,0,0,248.077
12,1680620096116318,356896,1475,51241,0,0,250.438
13,1680620096120332,356897,1475,55248,0,0,249.128
14,1680620096124019,356898,1475,59255,0,0,271.223
15,1680620096128315,356899,1475,63260,0,0,232.775
16,1680620096132359,356900,1475,67267,0,0,247.280
17,1680620096136098,356901,1475,71274,0,0,267.451
18,1680620096140110,356902,1475,75278,0,0,249.252
19,1680620096144084,356903,1475,79285,0,0,251.636
20,1680620096148343,356904,1475,83292,0,0,234.797
21,1680620096152363,356905,1475,87297,0,0,248.756
22,1680620096156043,356906,1475,91304,0,0,271.739
23,1680620096160138,356907,1475,95311,0,0,244.200
24,1680620096164058,356908,1475,99315,0,0,255.102
25,1680620096168061,356909,1475,103322,0,0,249.813
26,1680620096172392,356910,1475,107327,0,0,230.894
27,1680620096176434,356911,1475,111334,0,0,247.402
28,1680620096180079,356912,1475,115341,0,0,274.348
29,1680620096184419,356913,1475,119345,0,0,230.415
30,1680620096188333,356914,1475,123352,0,0,255.493
31,1680620096192102,356915,1475,127359,0,0,265.322
32,1680620096196343,356916,1475,131364,0,0,235.793
33,1680620096200132,356917,1475,135371,0,0,263.922
34,1680620096204316,356918,1475,139378,0,0,239.006
35,1680620096208145,356919,1475,143382,0,0,261.165
36,1680620096212356,356920,1475,147389,0,0,237.473
37,1680620096216142,356921,1475,151396,0,0,264.131
38,1680620096220345,356922,1475,155401,0,0,237.925
39,1680620096224194,356923,1475,159408,0,0,259.808
40,1680620096228513,356924,1475,163415,0,0,231.535
41,1680620096232518,356925,1475,167419,0,0,249.688
42,1680620096236415,356926,1475,171426,0,0,256.608
43,1680620096240214,356927,1475,175433,0,0,263.227
44,1680620096244566,356928,1475,179438,0,0,229.779
45,1680620096248418,356929,1475,183445,0,0,259.605
46,1680620096252206,356930,1475,187452,0,0,263.992
47,1680620096256413,356931,1475,191456,0,0,237.699
48,1680620096260170,356932,1475,195463,0,0,266.170
49,1680620096264178,356933,1475,199470,0,0,249.501
50,1680620096268550,356934,1475,203475,0,0,228.728
51,1680620096272188,356935,1475,207482,0,0,274.876
52,1680620096276554,356936,1475,211489,0,0,229.043
53,1680620096280429,356937,1475,215493,0,0,258.065
54,1680620096284224,356938,1475,219500,0,0,263.505
55,1680620096288446,356939,1475,223505,0,0,236.855
56,1680620096292239,356940,1475,227512,0,0,263.644
57,1680620096296475,356941,1475,231519,0,0,236.072
58,1680620096300242,356942,1475,235523,0,0,265.463
59,1680620096304466,356943,1475,239530,0,0,236.742
60,1680620096308258,356944,1475,243537,0,0,263.713
61,1680620096312511,356945,1475,247542,0,0,235.128
62,1680620096316272,356946,1475,251549,0,0,265.887
63,1680620096320503,356947,1475,255556,0,0,236.351
64,1680620096324262,356948,1475,259560,0,0,266.028
65,1680620096328518,356949,1475,263567,0,0,234.962
66,1680620096332277,356950,1475,267574,0,0,266.028
67,1680620096336528,356951,1475,271579,0,0,235.239
68,1680620096340310,356952,1475,275586,0,0,264.410
69,1680620096344552,356953,1475,279593,0,0,235.738
70,1680620096348305,356954,1475,283597,0,0,266.454
71,1680620096352316,356955,1475,287604,0,0,249.314
72,1680620096356558,356956,1475,291611,0,0,235.738
73,1680620096360317,356957,1475,295616,0,0,266.028
74,1680620096364409,356958,1475,299623,0,0,244.379
75,1680620096368308,356959,1475,303630,0,0,256.476
76,1680620096372568,356960,1475,307634,0,0,234.742
77,1680620096376328,356961,1475,311641,0,0,265.957
78,1680620096380538,356962,1475,315648,0,0,237.530
79,1680620096384347,356963,1475,319653,0,0,262.536
80,1680620096388587,356964,1475,323660,0,0,235.849
81,1680620096392353,356965,1475,327667,0,0,265.534
82,1680620096396584,356966,1475,331671,0,0,236.351
83,1680620096400370,356967,1475,335678,0,0,264.131
84,1680620096404597,356968,1475,339683,0,0,236.574
85,1680620096408364,356969,1475,343690,0,0,265.463
86,1680620096412635,356970,1475,347697,0,0,234.137
87,1680620096416382,356971,1475,351701,0,0,266.880
88,1680620096420616,356972,1475,355708,0,0,236.183
89,1680620096424402,356973,1475,359715,0,0,264.131
90,1680620096428369,356974,1475,363720,0,0,252.080
91,1680620096432632,356975,1475,367727,0,0,234.577
92,1680620096436411,356976,1475,371734,0,0,264.620
93,1680620096440412,356977,1475,375738,0,0,249.938
94,1680620096444669,356978,1475,379745,0,0,234.907
95,1680620096448444,356979,1475,383752,0,0,264.901
96,1680620096452437,356980,1475,387757,0,0,250.438
97,1680620096456410,356981,1475,391764,0,0,251.699
98,1680620096460689,356982,1475,395771,0,0,233.699
99,1680620096464468,356983,1475,399775,0,0,264.620
100,1680620096468464,356984,1475,403782,0,0,250.250
101,1680620096472449,356985,1475,407789,0,0,250.941
102,1680620096476457,356986,1475,411794,0,0,249.501
103,1680620096480480,356987,1475,415801,0,0,248.571
104,1680620096484474,356988,1475,419808,0,0,250.376
105,1680620096488473,356989,1475,423812,0,0,250.063
106,1680620096492483,356990,1475,427819,0,0,249.377
107,1680620096496468,356991,1475,431826,0,0,250.941
108,1680620096500498,356992,1475,435831,0,0,248.139
109,1680620096504500,356993,1475,439838,0,0,249.875
110,1680620096508507,356994,1475,443845,0,0,249.563
111,1680620096512524,356995,1475,447849,0,0,248.942
112,1680620096516503,356996,1475,451856,0,0,251.319
113,1680620096520526,356997,1475,455861,0,0,248.571
114,1680620096524525,356998,1475,459868,0,0,250.063
115,1680620096528539,356999,1475,463875,0,0,249.128
116,1680620096532519,357000,1475,467879,0,0,251.256
117,1680620096536530,357001,1475,471886,0,0,249.314
118,1680620096540537,357002,1475,475893,0,0,249.563
119,1680620096544547,357003,1475,479898,0,0,249.377
120,1680620096548569,357004,1475,483905,0,0,248.633
121,1680620096552569,357005,1475,487912,0,0,250.000
122,1680620096556584,357006,1475,491916,0,0,249.066
123,1680620096560588,357007,1475,495923,0,0,249.750
124,1680620096564585,357008,1475,499930,0,0,250.188
125,1680620096568596,357009,1475,503935,0,0,249.314
126,1680620096573023,357010,1475,507942,0,0,225.887
127,1680620096576873,357011,1475,511949,0,0,259.740
128,1680620096580886,357012,1475,515953,0,0,249.190
129,1680620096585016,357013,1475,519960,0,0,242.131
130,1680620096589003,357014,1475,523967,0,0,250.815
131,1680620096593012,357015,1475,527972,0,0,249.439
132,1680620096597045,357016,1475,531979,0,0,247.954
133,1680620096601069,357017,1475,535986,0,0,248.509
134,1680620096605088,357018,1475,539990,0,0,248.818
135,1680620096609073,357019,1475,543997,0,0,250.941
