scorer,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
37,861.0238647460938,361.7211608886719,0.9368287324905396,817.2406005859375,497.2711486816406,0.8819949626922607,904.3541259765625,645.2967529296875,0.8267453908920288
38,861.43603515625,362.3604431152344,0.9388463497161865,817.4379272460938,497.3212585449219,0.8872038125991821,904.9125366210938,644.89892578125,0.8363004326820374
39,861.3786010742188,362.5959167480469,0.937251627445221,817.6622314453125,497.7745666503906,0.885482907295227,905.6976318359375,644.5663452148438,0.8432855606079102
40,861.5303955078125,363.4663391113281,0.9411302804946899,817.7781372070312,497.761474609375,0.8855754733085632,905.3326416015625,644.4472045898438,0.8389438390731812
41,861.62939453125,363.5962829589844,0.936264157295227,817.769775390625,498.1561584472656,0.891002357006073,905.7333374023438,644.4845581054688,0.8479080200195312
42,862.1859741210938,364.32745361328125,0.9332095384597778,817.8297119140625,498.3555908203125,0.8935487270355225,906.0305786132812,644.7825317382812,0.8482131958007812
43,862.2064819335938,365.185791015625,0.9375393390655518,817.99658203125,498.86279296875,0.883080780506134,905.5709228515625,645.71728515625,0.8438411951065063
44,862.7798461914062,366.1820068359375,0.9390034079551697,818.544189453125,498.88861083984375,0.8842566013336182,904.7667236328125,646.08251953125,0.846464991569519
45,863.2382202148438,366.8948974609375,0.9356720447540283,818.5205688476562,498.9659729003906,0.8901280164718628,904.5599975585938,647.46533203125,0.8515453338623047
46,863.0845947265625,367.5780944824219,0.9359650015830994,818.39111328125,499.80035400390625,0.8859944343566895,904.1061401367188,647.2675170898438,0.8567278385162354
47,863.0722045898438,367.7872314453125,0.9336961507797241,818.3409423828125,500.0215148925781,0.8772707581520081,903.796630859375,648.1138916015625,0.8461361527442932
48,862.9901733398438,368.4173889160156,0.9319981336593628,818.3616333007812,500.1353759765625,0.8791516423225403,904.1392822265625,648.2906494140625,0.8423808217048645
49,862.7976684570312,367.7024841308594,0.9334515333175659,816.3759155273438,503.8017883300781,0.884297251701355,903.9510498046875,648.100341796875,0.8413950204849243
50,863.285400390625,367.8851623535156,0.9267996549606323,818.5213012695312,500.2937316894531,0.8828375339508057,904.2867431640625,648.7662353515625,0.8375253677368164
51,864.6973266601562,366.019287109375,0.9248202443122864,818.7164916992188,499.77734375,0.8893141746520996,904.4532470703125,648.1485595703125,0.8543331623077393
52,864.8436889648438,366.1038818359375,0.9248970746994019,819.3203125,499.3281555175781,0.8943296074867249,904.5762329101562,647.59912109375,0.8560131788253784
53,865.4049682617188,365.0741271972656,0.9284388422966003,819.9090576171875,498.9684143066406,0.8951044082641602,905.6231079101562,647.107421875,0.8575475215911865
54,865.3194580078125,364.8426513671875,0.918563723564148,820.6220092773438,498.5459289550781,0.8948351144790649,905.569091796875,646.8167724609375,0.8629193305969238
55,866.2445068359375,364.088134765625,0.9164186716079712,821.1351318359375,498.2488708496094,0.9030689001083374,906.525634765625,645.7111206054688,0.866110622882843
56,866.9017944335938,363.9200439453125,0.9347849488258362,821.8466186523438,497.4716796875,0.8934053182601929,907.6613159179688,645.1036376953125,0.8464084267616272
57,868.2539672851562,362.44287109375,0.9186667203903198,822.0413208007812,497.1537780761719,0.8956775069236755,909.04150390625,644.1394653320312,0.8280116319656372
58,868.1171875,359.6131591796875,0.9129295945167542,822.5203247070312,496.3836364746094,0.8883206844329834,909.6189575195312,643.7472534179688,0.7934600114822388
59,870.3648071289062,361.4728088378906,0.9030762910842896,823.3992919921875,494.9134521484375,0.8626896739006042,909.6458129882812,643.4282836914062,0.796690821647644
60,873.047119140625,361.9071350097656,0.8902878165245056,823.9348754882812,494.36572265625,0.867725670337677,909.8706665039062,643.167236328125,0.7578517198562622
61,874.7423706054688,361.7372131347656,0.9005014896392822,824.343505859375,493.3121337890625,0.8763847351074219,913.2289428710938,639.4557495117188,0.7807484865188599
62,876.3563232421875,361.32696533203125,0.8972045183181763,824.6265869140625,493.03857421875,0.8678032159805298,913.7953491210938,639.1002807617188,0.7771458625793457
63,877.0389404296875,359.0394592285156,0.9012167453765869,825.1624755859375,492.8368225097656,0.8584505319595337,913.108642578125,638.8904418945312,0.784192681312561
64,877.5208129882812,359.3994445800781,0.9075701236724854,825.3822631835938,492.7194519042969,0.8568042516708374,912.5186767578125,638.7408447265625,0.7951734066009521
65,878.4033203125,359.5282287597656,0.919192910194397,825.60302734375,492.54547119140625,0.8514664173126221,912.2469482421875,638.3084716796875,0.8009592294692993
66,879.5499877929688,358.6123962402344,0.9223558306694031,826.6450805664062,491.5737609863281,0.8483529686927795,911.2720336914062,638.2803955078125,0.7819819450378418
67,879.9945068359375,358.9381103515625,0.9250502586364746,826.6427001953125,491.9563293457031,0.8530066013336182,910.1613159179688,638.576904296875,0.7605352401733398
68,880.5640869140625,359.5397644042969,0.9259417653083801,826.9141235351562,491.8940124511719,0.8466987609863281,906.5618896484375,640.962646484375,0.7763301730155945
69,881.3849487304688,362.00323486328125,0.9260514974594116,826.9498291015625,492.03045654296875,0.8484095931053162,905.461181640625,641.3663940429688,0.7779710292816162
70,881.8687133789062,362.9337158203125,0.9298420548439026,826.7069091796875,492.5125427246094,0.8393069505691528,904.5431518554688,641.8729858398438,0.7668137550354004
71,881.9566040039062,363.68243408203125,0.9330244064331055,827.3137817382812,492.89697265625,0.8334615230560303,900.273193359375,643.0615844726562,0.787301778793335
72,881.8662719726562,364.5102844238281,0.9309731721878052,830.2940063476562,492.88482666015625,0.826574444770813,899.01904296875,643.760986328125,0.8052011728286743
73,882.1695556640625,365.4375915527344,0.9280862212181091,830.5568237304688,493.05743408203125,0.8343919515609741,897.975341796875,644.4662475585938,0.8160021901130676
74,881.4780883789062,365.9021301269531,0.9146531820297241,831.2193603515625,493.85284423828125,0.8353825211524963,896.3026733398438,645.4666137695312,0.7990679740905762
75,880.1731567382812,367.54412841796875,0.90985506772995,831.1577758789062,494.2415771484375,0.8234390020370483,893.98095703125,645.653076171875,0.7853039503097534
76,880.701416015625,366.3341064453125,0.9147930145263672,828.3543090820312,497.7113037109375,0.8283944725990295,893.6859741210938,645.4688720703125,0.7963737845420837
77,879.6633911132812,367.5448913574219,0.9089726805686951,827.8509521484375,497.7588195800781,0.841227650642395,893.4893798828125,645.58935546875,0.786259114742279
78,879.0443115234375,366.86785888671875,0.927161693572998,827.4766845703125,497.6041564941406,0.8369971513748169,893.707763671875,645.431640625,0.7840855121612549
79,878.415771484375,366.3656921386719,0.9297494888305664,827.3558349609375,497.61126708984375,0.8321179747581482,893.6942138671875,645.023681640625,0.7810385227203369
80,877.8983154296875,365.95184326171875,0.9369540810585022,827.3116455078125,497.12890625,0.8283632397651672,893.6293334960938,645.007568359375,0.7745582461357117
81,878.0624389648438,365.92852783203125,0.9373200535774231,827.62060546875,496.7535400390625,0.8176057934761047,894.1497192382812,645.276611328125,0.773230791091919
82,878.3790893554688,365.9527282714844,0.9409178495407104,830.6912841796875,493.3402099609375,0.8306788206100464,894.2553100585938,645.1728515625,0.7857152223587036
83,878.7354736328125,365.64935302734375,0.9357515573501587,830.8822631835938,493.2038269042969,0.8472414016723633,894.1290893554688,645.3775634765625,0.7791961431503296
84,879.3961791992188,365.88720703125,0.9331048727035522,831.6275634765625,492.994384765625,0.8576130867004395,896.0165405273438,644.0607299804688,0.7919341325759888
85,879.7568969726562,365.9678955078125,0.9302787184715271,832.3218383789062,493.2674255371094,0.865548849105835,895.7608032226562,643.788330078125,0.7897845506668091
86,880.2319946289062,365.9058532714844,0.9267151355743408,832.8305053710938,492.9163513183594,0.893873929977417,896.6912231445312,643.8394165039062,0.7955375909805298
87,880.3611450195312,365.8616027832031,0.9255790710449219,833.2471313476562,493.333251953125,0.9010903835296631,896.718017578125,643.833251953125,0.7898942828178406
88,880.3123779296875,365.87786865234375,0.9246616363525391,833.5181274414062,492.8837890625,0.9006938934326172,897.2711791992188,643.7027587890625,0.7757823467254639
89,880.1887817382812,365.828125,0.9251289367675781,833.4423217773438,492.60968017578125,0.9044711589813232,897.6370849609375,642.8043212890625,0.7830227613449097
90,881.3181762695312,364.5334777832031,0.9290467500686646,833.4713134765625,492.2420349121094,0.9097298383712769,898.1456909179688,643.0741577148438,0.7833652496337891
91,880.2896118164062,365.7218322753906,0.9269535541534424,833.0491943359375,491.6369323730469,0.9113670587539673,898.1503295898438,639.4475708007812,0.799293041229248
92,881.3560180664062,364.0199279785156,0.9276725053787231,833.0768432617188,491.4851989746094,0.9104185104370117,898.1539916992188,639.1659545898438,0.8024790287017822
