framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1680621057630868,596908,2436,573276,0,0,0.008
1,1680621057634883,596909,2436,577284,0,0,249.066
2,1680621057638890,596910,2436,581288,0,0,249.563
3,1680621057642889,596911,2436,585295,0,0,250.063
4,1680621057646926,596912,2436,589302,0,0,247.709
5,1680621057650932,596913,2436,593306,0,0,249.626
6,1680621057654923,596914,2436,597313,0,0,250.564
7,1680621057658999,596915,2436,601321,0,0,245.339
8,1680621057662937,596916,2436,605325,0,0,253.936
9,1680621057666981,596917,2436,609332,0,0,247.280
10,1680621057670960,596918,2436,613339,0,0,251.319
11,1680621057675048,596919,2436,617343,0,0,244.618
12,1680621057679012,596920,2436,621350,0,0,252.270
13,1680621057682963,596921,2436,625358,0,0,253.100
14,1680621057687010,596922,2436,629362,0,0,247.097
15,1680621057691041,596923,2436,633369,0,0,248.077
16,1680621057695083,596924,2436,637376,0,0,247.402
17,1680621057699098,596925,2436,641380,0,0,249.066
18,1680621057703081,596926,2436,645387,0,0,251.067
19,1680621057707142,596927,2436,649395,0,0,246.245
20,1680621057711118,596928,2436,653399,0,0,251.509
21,1680621057715176,596929,2436,657406,0,0,246.427
22,1680621057719048,596930,2436,661413,0,0,258.264
23,1680621057723179,596931,2436,665417,0,0,242.072
24,1680621057727188,596932,2436,669424,0,0,249.439
25,1680621057731279,596933,2436,673432,0,0,244.439
26,1680621057735239,596934,2436,677436,0,0,252.525
27,1680621057739280,596935,2436,681443,0,0,247.463
28,1680621057743315,596936,2436,685450,0,0,247.831
29,1680621057747173,596937,2436,689454,0,0,259.202
30,1680621057751210,596938,2436,693461,0,0,247.709
31,1680621057755355,596939,2436,697469,0,0,241.255
32,1680621057759337,596940,2436,701473,0,0,251.130
33,1680621057763367,596941,2436,705480,0,0,248.139
34,1680621057767373,596942,2436,709487,0,0,249.626
35,1680621057771379,596943,2436,713491,0,0,249.626
36,1680621057775133,596944,2436,717498,0,0,266.383
37,1680621057779318,596945,2436,721506,0,0,238.949
38,1680621057783134,596946,2436,725510,0,0,262.055
39,1680621057787418,596947,2436,729517,0,0,233.427
40,1680621057791421,596948,2436,733524,0,0,249.813
41,1680621057795420,596949,2436,737528,0,0,250.063
42,1680621057799428,596950,2436,741535,0,0,249.501
43,1680621057803512,596951,2436,745543,0,0,244.858
44,1680621057807177,596952,2436,749547,0,0,272.851
45,1680621057811435,596953,2436,753554,0,0,234.852
46,1680621057815440,596954,2436,757561,0,0,249.688
47,1680621057819508,596955,2436,761565,0,0,245.821
48,1680621057823466,596956,2436,765572,0,0,252.653
49,1680621057827516,596957,2436,769580,0,0,246.914
50,1680621057831471,596958,2436,773584,0,0,252.845
51,1680621057835519,596959,2436,777591,0,0,247.036
52,1680621057839571,596960,2436,781595,0,0,246.792
53,1680621057843560,596961,2436,785602,0,0,250.689
54,1680621057847384,596962,2436,789609,0,0,261.506
55,1680621057851575,596963,2436,793614,0,0,238.607
56,1680621057855558,596964,2436,797621,0,0,251.067
57,1680621057859590,596965,2436,801628,0,0,248.016
58,1680621057863567,596966,2436,805632,0,0,251.446
59,1680621057867575,596967,2436,809639,0,0,249.501
60,1680621057871592,596968,2436,813646,0,0,248.942
61,1680621057875614,596969,2436,817651,0,0,248.633
62,1680621057879608,596970,2436,821658,0,0,250.376
63,1680621057883288,596971,2436,825665,0,0,271.739
64,1680621057887643,596972,2436,829669,0,0,229.621
65,1680621057891624,596973,2436,833676,0,0,251.193
66,1680621057895625,596974,2436,837683,0,0,249.938
67,1680621057899416,596975,2436,841688,0,0,263.783
68,1680621057903634,596976,2436,845695,0,0,237.079
69,1680621057907643,596977,2436,849702,0,0,249.439
70,1680621057911642,596978,2436,853706,0,0,250.063
71,1680621057915661,596979,2436,857713,0,0,248.818
72,1680621057919662,596980,2436,861720,0,0,249.938
73,1680621057923670,596981,2436,865725,0,0,249.501
74,1680621057927668,596982,2436,869732,0,0,250.125
75,1680621057931673,596983,2436,873739,0,0,249.688
76,1680621057935681,596984,2436,877743,0,0,249.501
77,1680621057939701,596985,2436,881750,0,0,248.756
78,1680621057943717,596986,2436,885757,0,0,249.004
79,1680621057947597,596987,2436,889762,0,0,257.732
80,1680621057951711,596988,2436,893769,0,0,243.072
81,1680621057955720,596989,2436,897776,0,0,249.439
82,1680621057959739,596990,2436,901780,0,0,248.818
83,1680621057963720,596991,2436,905787,0,0,251.193
84,1680621057967742,596992,2436,909794,0,0,248.633
85,1680621057972252,596993,2436,913799,0,0,221.729
86,1680621057975678,596994,2436,917806,0,0,291.886
87,1680621057979757,596995,2436,921813,0,0,245.158
88,1680621057983446,596996,2436,925817,0,0,271.076
89,1680621057987805,596997,2436,929824,0,0,229.410
90,1680621057991766,596998,2436,933831,0,0,252.461
91,1680621057995764,596999,2436,937836,0,0,250.125
92,1680621057999785,597000,2436,941843,0,0,248.694
93,1680621058003785,597001,2436,945850,0,0,250.000
94,1680621058007796,597002,2436,949854,0,0,249.314
95,1680621058011797,597003,2436,953861,0,0,249.938
96,1680621058015816,597004,2436,957868,0,0,248.818
97,1680621058019810,597005,2436,961873,0,0,250.376
98,1680621058023496,597006,2436,965880,0,0,271.297
99,1680621058027767,597007,2436,969887,0,0,234.137
100,1680621058031821,597008,2436,973891,0,0,246.670
101,1680621058035840,597009,2436,977898,0,0,248.818
102,1680621058039842,597010,2436,981905,0,0,249.875
103,1680621058043845,597011,2436,985910,0,0,249.813
104,1680621058047804,597012,2436,989917,0,0,252.589
105,1680621058051553,597013,2436,993924,0,0,266.738
106,1680621058055865,597014,2436,997928,0,0,231.911
107,1680621058059897,597015,2437,1935,0,0,248.016
108,1680621058063877,597016,2437,5942,0,0,251.256
109,1680621058067565,597017,2437,9947,0,0,271.150
110,1680621058071842,597018,2437,13954,0,0,233.809
111,1680621058075943,597019,2437,17958,0,0,243.843
112,1680621058079911,597020,2437,21965,0,0,252.016
113,1680621058083588,597021,2437,25972,0,0,271.961
114,1680621058087938,597022,2437,29977,0,0,229.885
115,1680621058091920,597023,2437,33984,0,0,251.130
116,1680621058095945,597024,2437,37991,0,0,248.447
117,1680621058099938,597025,2437,41995,0,0,250.438
118,1680621058103938,597026,2437,46002,0,0,250.000
119,1680621058107947,597027,2437,50009,0,0,249.439
120,1680621058111936,597028,2437,54014,0,0,250.689
121,1680621058115964,597029,2437,58021,0,0,248.262
122,1680621058119961,597030,2437,62028,0,0,250.188
123,1680621058123656,597031,2437,66032,0,0,270.636
124,1680621058127906,597032,2437,70039,0,0,235.294
125,1680621058131978,597033,2437,74046,0,0,245.580
126,1680621058135655,597034,2437,78051,0,0,271.961
127,1680621058139712,597035,2437,82058,0,0,246.488
128,1680621058143948,597036,2437,86065,0,0,236.072
129,1680621058147963,597037,2437,90069,0,0,249.066
130,1680621058152029,597038,2437,94076,0,0,245.942
131,1680621058155795,597039,2437,98083,0,0,265.534
132,1680621058159824,597040,2437,102088,0,0,248.201
133,1680621058164007,597041,2437,106095,0,0,239.063
134,1680621058168082,597042,2437,110102,0,0,245.399
135,1680621058172083,597043,2437,114106,0,0,249.938
136,1680621058175778,597044,2437,118113,0,0,270.636
137,1680621058180152,597045,2437,122120,0,0,228.624
138,1680621058184120,597046,2437,126125,0,0,252.016
139,1680621058188106,597047,2437,130132,0,0,250.878
140,1680621058192129,597048,2437,134139,0,0,248.571
141,1680621058196119,597049,2437,138143,0,0,250.627
142,1680621058200131,597050,2437,142150,0,0,249.252
143,1680621058204133,597051,2437,146157,0,0,249.875
144,1680621058208133,597052,2437,150162,0,0,250.000
145,1680621058212161,597053,2437,154169,0,0,248.262
146,1680621058216143,597054,2437,158176,0,0,251.130
147,1680621058220173,597055,2437,162180,0,0,248.139
148,1680621058224170,597056,2437,166187,0,0,250.188
149,1680621058228165,597057,2437,170194,0,0,250.313
150,1680621058232193,597058,2437,174199,0,0,248.262
151,1680621058236181,597059,2437,178206,0,0,250.752
152,1680621058240186,597060,2437,182213,0,0,249.688
153,1680621058244189,597061,2437,186217,0,0,249.813
154,1680621058248139,597062,2437,190224,0,0,253.165
155,1680621058252213,597063,2437,194231,0,0,245.459
156,1680621058256236,597064,2437,198236,0,0,248.571
157,1680621058260243,597065,2437,202243,0,0,249.563
158,1680621058264232,597066,2437,206250,0,0,250.689
159,1680621058268241,597067,2437,210254,0,0,249.439
160,1680621058272218,597068,2437,214261,0,0,251.446
161,1680621058276262,597069,2437,218268,0,0,247.280
162,1680621058279942,597070,2437,222273,0,0,271.739
