scorer,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1513.878173828125,284.53955078125,0.0002592802047729492,1512.844482421875,300.3825988769531,0.00015279650688171387,1896.5731201171875,-0.5089359283447266,0.0013626813888549805
1,1511.6175537109375,285.7496643066406,0.0007138550281524658,1514.5794677734375,284.6661071777344,0.0002027750015258789,1896.7138671875,-0.5680389404296875,0.001551210880279541
2,1511.7852783203125,271.7418518066406,0.0003840625286102295,1897.1536865234375,-0.40844011306762695,0.00012826919555664062,1896.7943115234375,-0.6832003593444824,0.0012562572956085205
3,1511.5711669921875,270.2266540527344,0.00015458464622497559,1927.5308837890625,0.2886831760406494,0.00012874603271484375,1896.8975830078125,-0.6584997177124023,0.001078784465789795
4,1511.258056640625,269.4181823730469,8.252263069152832e-05,1911.66943359375,-0.3978261947631836,0.00010854005813598633,1896.91943359375,-0.9426984786987305,0.0007839202880859375
5,1510.9110107421875,268.3464660644531,0.00013825297355651855,1513.8179931640625,268.50909423828125,0.00012987852096557617,1897.0869140625,-0.7895731925964355,0.0006416738033294678
6,1507.1500244140625,282.9550476074219,0.00010135769844055176,1911.8486328125,-0.020895957946777344,0.0001659393310546875,1897.017333984375,-0.6353263854980469,0.0005584061145782471
7,1429.0501708984375,323.44683837890625,2.8192996978759766e-05,1911.7862548828125,0.05627131462097168,0.00018140673637390137,1897.0267333984375,-0.25205183029174805,0.0006836950778961182
8,1505.5833740234375,267.5709533691406,0.0006846189498901367,1504.3660888671875,266.71728515625,0.000713735818862915,1910.6251220703125,-0.4441509246826172,0.0007647573947906494
9,1506.93017578125,267.6422424316406,0.0007629096508026123,1508.8653564453125,265.5272216796875,0.002584129571914673,1911.1778564453125,-0.10762643814086914,0.000914454460144043
10,1506.8096923828125,266.4346923828125,0.00036066770553588867,1504.898681640625,265.69451904296875,0.002209603786468506,1911.592529296875,-0.16570186614990234,0.0008401870727539062
11,1224.8499755859375,268.870849609375,0.00023892521858215332,1508.894287109375,257.9631652832031,0.0019625425338745117,1911.68212890625,0.0394744873046875,0.0011601448059082031
12,1494.7196044921875,267.9805908203125,0.0003393888473510742,1497.4058837890625,266.8016052246094,0.002350151538848877,1911.4520263671875,-0.11604690551757812,0.0012444257736206055
13,1504.5205078125,274.0762634277344,0.0003915131092071533,1499.6002197265625,268.38360595703125,0.0023023486137390137,1912.321044921875,-0.8048267364501953,0.001095116138458252
14,1495.8619384765625,268.54364013671875,0.00025838613510131836,1499.5372314453125,267.4537048339844,0.0011200010776519775,1912.548828125,-0.18176794052124023,0.0013190507888793945
15,1505.23486328125,274.24200439453125,0.0002529919147491455,1499.669189453125,268.16748046875,0.0009971857070922852,1911.8004150390625,-0.1204977035522461,0.0010549724102020264
16,1506.856201171875,224.84878540039062,0.0017500221729278564,1496.26513671875,268.1484680175781,0.0024718046188354492,1504.6385498046875,352.7752380371094,0.003937095403671265
17,1505.7637939453125,231.12713623046875,0.007492631673812866,1511.940673828125,358.9197692871094,0.004798412322998047,1506.0250244140625,350.021240234375,0.2766934037208557
18,1505.245361328125,247.5811004638672,0.011123418807983398,1511.64697265625,360.28271484375,0.008151262998580933,1506.7127685546875,349.5338439941406,0.3997204899787903
19,1504.954833984375,247.9062042236328,0.0043434202671051025,1511.707763671875,360.53692626953125,0.005522280931472778,1507.3956298828125,349.9364929199219,0.3471956253051758
20,1512.8038330078125,360.36767578125,0.008709818124771118,1512.3245849609375,359.9979248046875,0.019125670194625854,1507.42919921875,350.74127197265625,0.5723747611045837
21,1512.821533203125,359.9617919921875,0.0022024810314178467,1513.072265625,360.3004150390625,0.005384087562561035,1511.3984375,346.7587890625,0.24095523357391357
22,1494.8533935546875,281.3161926269531,0.005572915077209473,1501.2110595703125,327.5101623535156,0.009458720684051514,1517.673095703125,341.88916015625,0.36995983123779297
23,1506.7025146484375,280.3096923828125,0.12046298384666443,1500.33203125,321.7720031738281,0.04686713218688965,1519.1326904296875,333.6436462402344,0.6876410841941833
24,1507.4398193359375,276.9270935058594,0.20532500743865967,1514.157470703125,341.1400146484375,0.05209442973136902,1520.9273681640625,336.2906494140625,0.9142006635665894
25,1507.9210205078125,275.21099853515625,0.06654664874076843,1514.333251953125,340.9232177734375,0.032231152057647705,1516.8226318359375,333.06768798828125,0.9281351566314697
26,1503.4854736328125,344.62591552734375,0.007711559534072876,1514.048828125,340.4672546386719,0.019377022981643677,1515.1373291015625,329.6643371582031,0.8982057571411133
27,1495.2969970703125,259.8165283203125,0.05873236060142517,1503.8309326171875,327.6916198730469,0.012127161026000977,1512.1370849609375,326.1164855957031,0.9130876660346985
28,1503.7916259765625,329.4354553222656,0.011440485715866089,1503.103759765625,326.2901306152344,0.01377171277999878,1511.32177734375,321.0350646972656,0.8968701362609863
29,1501.5277099609375,328.1925354003906,0.0299818217754364,1502.5450439453125,326.7219543457031,0.047454237937927246,1508.056396484375,318.7257080078125,0.8744745254516602
30,1499.06591796875,327.9024963378906,0.01590597629547119,1500.099853515625,326.13372802734375,0.02701014280319214,1502.8302001953125,317.8387451171875,0.8878086805343628
31,1499.7474365234375,315.59405517578125,0.011601179838180542,1497.1375732421875,313.7325134277344,0.01449611783027649,1498.82763671875,313.23565673828125,0.8967330455780029
32,1488.283935546875,314.47467041015625,0.013610541820526123,1487.5765380859375,310.9547119140625,0.024831444025039673,1495.4739990234375,309.1911926269531,0.8753543496131897
33,1485.4681396484375,312.966064453125,0.013801753520965576,1496.338623046875,309.94287109375,0.04266408085823059,1491.9095458984375,304.40985107421875,0.8741568922996521
