scorer,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1504.972900390625,304.7193603515625,0.9631599187850952,1460.8121337890625,424.6208190917969,0.9591207504272461,1493.979248046875,527.0709838867188,0.939773440361023
1,1504.5872802734375,304.389404296875,0.9628247022628784,1460.3267822265625,424.4766845703125,0.960719108581543,1494.2606201171875,526.818359375,0.9391095638275146
2,1504.0020751953125,304.3968811035156,0.9696365594863892,1460.1490478515625,423.3644104003906,0.9606064558029175,1493.9720458984375,526.7824096679688,0.938934862613678
3,1504.1077880859375,304.1612854003906,0.9659522175788879,1460.1800537109375,422.897216796875,0.9609696865081787,1493.8154296875,527.0332641601562,0.9395318031311035
4,1504.008056640625,303.8125915527344,0.964352011680603,1460.4766845703125,422.10711669921875,0.9609954357147217,1494.581787109375,525.9924926757812,0.9378542304039001
5,1504.1983642578125,302.7999572753906,0.9643010497093201,1460.8780517578125,421.47467041015625,0.9589612483978271,1494.6851806640625,526.13671875,0.9366564750671387
6,1504.669921875,302.72833251953125,0.9697926640510559,1461.258056640625,420.7123718261719,0.9588087201118469,1494.341796875,526.27734375,0.9359856843948364
7,1504.972900390625,302.275146484375,0.9710814356803894,1461.56005859375,419.66943359375,0.9578239321708679,1494.470947265625,525.217041015625,0.9377557039260864
8,1504.6063232421875,301.45166015625,0.9719690680503845,1461.6805419921875,418.8978271484375,0.9603657722473145,1494.57861328125,524.6243286132812,0.937023401260376
9,1504.5401611328125,300.7539978027344,0.9689508080482483,1461.54296875,418.4757995605469,0.9606636762619019,1494.2025146484375,524.0488891601562,0.9392176866531372
10,1503.8223876953125,298.69287109375,0.9696533679962158,1461.364501953125,417.93896484375,0.9613436460494995,1493.538330078125,524.3098754882812,0.9449074268341064
11,1503.711669921875,298.22601318359375,0.9691541194915771,1461.2445068359375,417.42926025390625,0.9608485698699951,1494.29345703125,523.855712890625,0.942173957824707
12,1503.348388671875,297.8557434082031,0.9716004133224487,1461.1221923828125,417.3335266113281,0.9625599384307861,1493.779052734375,523.3539428710938,0.9458169937133789
13,1502.700927734375,297.4135437011719,0.9699243903160095,1461.052490234375,416.9600524902344,0.9602994918823242,1493.503173828125,523.3856811523438,0.9432435035705566
14,1502.5205078125,297.4269714355469,0.9720052480697632,1460.747314453125,416.6999816894531,0.9612767696380615,1493.693115234375,522.8081665039062,0.9464601278305054
15,1502.525146484375,296.9934387207031,0.9691557884216309,1460.7188720703125,416.5978088378906,0.9605830907821655,1492.94873046875,523.0768432617188,0.9428731203079224
16,1502.251708984375,297.3284912109375,0.9709633588790894,1460.6759033203125,417.0355224609375,0.9605867266654968,1492.733642578125,522.5524291992188,0.9432461261749268
17,1502.2144775390625,296.9829406738281,0.9731624126434326,1460.468505859375,417.1383056640625,0.9605799317359924,1493.1990966796875,523.217041015625,0.9462250471115112
18,1501.6419677734375,297.1291198730469,0.9702900648117065,1460.0103759765625,416.9197998046875,0.9599232077598572,1493.20751953125,523.1443481445312,0.9428051114082336
19,1501.5828857421875,297.5601501464844,0.9741981029510498,1459.985107421875,417.3316650390625,0.9620110988616943,1493.1419677734375,524.0274047851562,0.9428454637527466
20,1501.0762939453125,298.0312805175781,0.9726279377937317,1459.924560546875,417.59619140625,0.9622942209243774,1493.296630859375,523.2232666015625,0.9422059059143066
21,1501.017822265625,298.1712646484375,0.9741255640983582,1459.9881591796875,418.0003662109375,0.9623041152954102,1493.5430908203125,524.9194946289062,0.9418779015541077
22,1500.760986328125,299.1007995605469,0.975299596786499,1459.806396484375,418.31707763671875,0.9626529216766357,1493.3345947265625,524.8472900390625,0.9423585534095764
23,1501.0738525390625,299.15838623046875,0.9769420623779297,1459.737548828125,418.9928894042969,0.9619228839874268,1493.589111328125,525.1183471679688,0.9412230253219604
24,1501.7763671875,300.27386474609375,0.9754248261451721,1459.683837890625,418.9397888183594,0.96040278673172,1493.2760009765625,524.1755981445312,0.9414553046226501
25,1502.28759765625,300.15185546875,0.9748736023902893,1459.5003662109375,418.872314453125,0.9615312814712524,1491.746337890625,522.982666015625,0.9359428882598877
26,1502.5914306640625,300.4437255859375,0.9721980094909668,1459.4500732421875,418.1845703125,0.9605461955070496,1487.7802734375,519.2960205078125,0.90743088722229
27,1503.1214599609375,301.4091796875,0.9735060930252075,1458.5938720703125,417.42156982421875,0.9612927436828613,1482.1597900390625,521.0562133789062,0.9179223775863647
28,1503.389892578125,302.22064208984375,0.9734063744544983,1457.2957763671875,416.51422119140625,0.9586766958236694,1479.990966796875,522.5958251953125,0.925784707069397
29,1504.0224609375,302.5098876953125,0.9702972173690796,1456.236083984375,415.9132385253906,0.9485528469085693,1474.8387451171875,518.448486328125,0.9372190237045288
30,1504.0283203125,302.9660949707031,0.9700117707252502,1454.08447265625,413.72802734375,0.9549663066864014,1467.455322265625,514.827392578125,0.9437860250473022
31,1504.0318603515625,303.06805419921875,0.9686059951782227,1451.7344970703125,413.25762939453125,0.9565224647521973,1460.554931640625,513.345947265625,0.9457049369812012
32,1504.1846923828125,302.9590759277344,0.9680894613265991,1449.2685546875,412.9854736328125,0.9535015225410461,1453.5980224609375,511.3724670410156,0.9132164120674133
33,1504.425537109375,304.27642822265625,0.964280366897583,1446.7353515625,412.46905517578125,0.9554774761199951,1446.1134033203125,510.1852722167969,0.9254474639892578
34,1504.4805908203125,305.3337097167969,0.9672040939331055,1444.2620849609375,410.8558654785156,0.9559547305107117,1441.5635986328125,506.011962890625,0.9189695119857788
35,1504.566650390625,306.4291076660156,0.96796715259552,1441.5743408203125,410.87872314453125,0.9527754783630371,1437.803466796875,504.4707336425781,0.8807691335678101
