scorer,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1544.2410888671875,172.79808044433594,0.9615594148635864,1581.05224609375,234.3662872314453,0.7611010670661926,1753.68505859375,208.16094970703125,0.8477778434753418
1,1544.364990234375,172.86886596679688,0.9581664204597473,1583.6590576171875,233.90968322753906,0.7743959426879883,1753.544189453125,208.3983154296875,0.8348565101623535
2,1544.084228515625,172.7565155029297,0.9592558145523071,1584.344482421875,233.44166564941406,0.785893976688385,1750.184814453125,208.55935668945312,0.8257123231887817
3,1544.1046142578125,172.6745147705078,0.9616672396659851,1580.6104736328125,234.36268615722656,0.7872464060783386,1749.9600830078125,209.26927185058594,0.825198769569397
4,1543.804931640625,172.6508026123047,0.9636173248291016,1580.4140625,234.3509063720703,0.8028154373168945,1749.989013671875,209.24517822265625,0.8147677183151245
5,1543.6021728515625,172.7101593017578,0.963814377784729,1580.9527587890625,234.26107788085938,0.8135283589363098,1752.2213134765625,208.50021362304688,0.8146549463272095
6,1543.22265625,172.72723388671875,0.9687728881835938,1579.892333984375,234.86895751953125,0.8256247043609619,1752.2506103515625,208.3107452392578,0.8137912750244141
7,1542.8472900390625,172.63192749023438,0.9687925577163696,1579.666748046875,234.59585571289062,0.8203019499778748,1750.3262939453125,209.38401794433594,0.8108288049697876
8,1542.5955810546875,172.51524353027344,0.9706255197525024,1579.7977294921875,234.85208129882812,0.8235487937927246,1750.2447509765625,210.02337646484375,0.8050140142440796
9,1542.16552734375,172.4539794921875,0.9728401303291321,1579.3294677734375,234.8682403564453,0.8146108388900757,1749.72412109375,210.4725799560547,0.8112512826919556
10,1541.771484375,172.42213439941406,0.9752084016799927,1579.3201904296875,234.74758911132812,0.8174542188644409,1749.7252197265625,210.64210510253906,0.8177632093429565
11,1541.4549560546875,172.4258270263672,0.9757112264633179,1579.197021484375,235.2769317626953,0.8041058778762817,1749.325927734375,210.4825439453125,0.8114265203475952
12,1541.2947998046875,172.4368438720703,0.9758435487747192,1578.935791015625,235.2491912841797,0.8167803287506104,1749.812255859375,211.42135620117188,0.8156794309616089
13,1540.9105224609375,172.5200653076172,0.976906418800354,1578.29443359375,235.40658569335938,0.8142833709716797,1749.3302001953125,211.09132385253906,0.8246458768844604
14,1540.7755126953125,172.3671875,0.9766592979431152,1578.3929443359375,235.3585662841797,0.8153016567230225,1749.356689453125,212.00436401367188,0.8277348279953003
15,1540.331787109375,172.3490447998047,0.974115252494812,1577.2374267578125,235.50808715820312,0.8000596761703491,1749.23974609375,211.62461853027344,0.8309855461120605
16,1540.404541015625,172.44912719726562,0.9739702939987183,1576.9951171875,235.43637084960938,0.8028477430343628,1748.808349609375,212.34715270996094,0.8317490816116333
17,1540.2890625,172.3965301513672,0.9730647206306458,1576.9974365234375,235.02755737304688,0.792992115020752,1748.9786376953125,212.49742126464844,0.8393625020980835
18,1540.3013916015625,172.5244598388672,0.9752897024154663,1577.301513671875,234.78265380859375,0.8082648515701294,1748.847412109375,212.600341796875,0.8332839012145996
19,1540.3687744140625,172.50369262695312,0.9754329919815063,1577.153076171875,235.1509552001953,0.8031923770904541,1748.9300537109375,213.24424743652344,0.8352702856063843
20,1540.5179443359375,172.5103759765625,0.9745486378669739,1577.8568115234375,235.1716766357422,0.8058724999427795,1748.527099609375,212.563720703125,0.8296657204627991
21,1540.7099609375,172.63980102539062,0.9763867855072021,1577.6236572265625,235.6162109375,0.8045840263366699,1748.563720703125,212.8121337890625,0.835619330406189
22,1540.73193359375,172.66961669921875,0.9766939878463745,1577.5308837890625,235.65342712402344,0.8008664846420288,1748.858154296875,212.445556640625,0.8373485207557678
23,1541.1954345703125,172.7423858642578,0.9753813743591309,1577.9505615234375,235.76190185546875,0.8164650201797485,1748.85791015625,213.26663208007812,0.8370854258537292
24,1541.1126708984375,172.85153198242188,0.9771112203598022,1577.6834716796875,235.60105895996094,0.7981032133102417,1748.819091796875,212.76278686523438,0.8357417583465576
25,1541.556884765625,172.7970733642578,0.9757884740829468,1578.658447265625,235.36549377441406,0.7957377433776855,1748.60107421875,213.30136108398438,0.8335849046707153
26,1541.6998291015625,172.67156982421875,0.9754067659378052,1577.1014404296875,235.5642852783203,0.7858788967132568,1749.0667724609375,212.7375946044922,0.8318023681640625
27,1541.6768798828125,172.60508728027344,0.975883424282074,1577.7672119140625,235.5552978515625,0.8032916784286499,1749.149658203125,212.46463012695312,0.8390862345695496
28,1541.5784912109375,172.7370147705078,0.976495623588562,1578.0213623046875,236.105712890625,0.8035666346549988,1749.63232421875,212.3906707763672,0.8315562009811401
29,1541.6263427734375,172.88510131835938,0.9756078720092773,1577.89013671875,235.8282928466797,0.8019880056381226,1749.5380859375,212.7175750732422,0.8312796354293823
30,1541.4990234375,172.73687744140625,0.9770548343658447,1576.95654296875,236.0769500732422,0.7937567234039307,1749.2882080078125,212.9534912109375,0.8319119215011597
31,1541.33251953125,172.82388305664062,0.976036787033081,1577.5423583984375,235.64659118652344,0.7986397743225098,1747.6690673828125,213.39425659179688,0.8295530080795288
32,1541.2510986328125,172.91888427734375,0.9764512777328491,1577.2412109375,235.79251098632812,0.7854529619216919,1749.0888671875,213.18795776367188,0.8329672813415527
33,1540.85791015625,172.98358154296875,0.9768539667129517,1573.8668212890625,236.38214111328125,0.794122040271759,1748.811279296875,213.55076599121094,0.8292254209518433
34,1540.9329833984375,172.95089721679688,0.9762745499610901,1576.796630859375,236.00474548339844,0.7861462235450745,1748.7755126953125,213.8811798095703,0.8420475721359253
35,1541.000732421875,172.98330688476562,0.9768335223197937,1577.212158203125,235.93267822265625,0.8011648654937744,1748.334716796875,213.87222290039062,0.8416249752044678
