scorer,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1510.349609375,258.9598693847656,0.9435988068580627,1531.7327880859375,320.78662109375,0.9349966049194336,1695.5133056640625,285.9689025878906,0.8503327965736389
1,1510.9320068359375,258.52313232421875,0.9423931837081909,1532.161376953125,321.1832580566406,0.9398229122161865,1697.6646728515625,285.32537841796875,0.8532581329345703
2,1511.4976806640625,258.4051208496094,0.9443377256393433,1532.60400390625,321.0969543457031,0.941146731376648,1697.997802734375,286.0046081542969,0.8603742122650146
3,1512.2340087890625,258.3932189941406,0.9495139122009277,1532.5654296875,321.6825256347656,0.9452300071716309,1698.052001953125,286.2490539550781,0.8677875995635986
4,1512.759521484375,258.2593078613281,0.9536840915679932,1533.0211181640625,321.7818603515625,0.9448880553245544,1698.248779296875,286.361328125,0.8616592884063721
5,1513.4609375,258.3588562011719,0.9562692642211914,1533.4176025390625,321.71697998046875,0.9429044723510742,1698.1383056640625,286.5849914550781,0.8673858642578125
6,1513.2998046875,258.2989196777344,0.9555596709251404,1533.25048828125,321.4104309082031,0.9412341117858887,1698.2572021484375,286.6916809082031,0.8571794033050537
7,1513.509521484375,257.9500732421875,0.9569604992866516,1533.31787109375,321.5270690917969,0.9424790143966675,1698.1103515625,286.5683288574219,0.8554240465164185
8,1513.3358154296875,258.0796813964844,0.9554733633995056,1533.2308349609375,321.6488952636719,0.9455099105834961,1698.0858154296875,286.64019775390625,0.854286789894104
9,1512.8853759765625,257.7726745605469,0.9531883597373962,1533.1981201171875,321.6295471191406,0.9462666511535645,1697.7596435546875,286.909912109375,0.844251275062561
10,1512.65185546875,258.0208435058594,0.9500805139541626,1533.1602783203125,321.90216064453125,0.9474114179611206,1694.7828369140625,287.6225280761719,0.8386099338531494
11,1512.7119140625,257.95306396484375,0.9492402672767639,1532.956298828125,322.0259094238281,0.9473696351051331,1694.7974853515625,287.5899963378906,0.8411346673965454
12,1512.52880859375,258.1938781738281,0.9481484889984131,1532.8184814453125,322.0408630371094,0.9476000070571899,1695.5841064453125,286.9024658203125,0.8473241329193115
13,1512.1839599609375,258.1095275878906,0.9455928206443787,1532.5458984375,322.23626708984375,0.9472948908805847,1695.398193359375,286.89764404296875,0.8512951135635376
14,1511.83544921875,257.9662780761719,0.9436644315719604,1532.593505859375,321.9842834472656,0.9480950832366943,1695.0618896484375,286.7520751953125,0.8568946123123169
15,1511.5928955078125,257.8711853027344,0.9401783347129822,1532.19287109375,322.0556640625,0.9480860233306885,1694.9207763671875,286.5340270996094,0.8542293310165405
16,1510.452880859375,258.46826171875,0.9368432760238647,1532.08740234375,321.7291564941406,0.9436032772064209,1694.6900634765625,286.4497985839844,0.8569974899291992
17,1510.140380859375,258.5745544433594,0.9367755651473999,1532.0499267578125,321.5231018066406,0.9432863593101501,1694.3082275390625,286.45947265625,0.8613183498382568
18,1509.8336181640625,257.9041442871094,0.9362719058990479,1531.4044189453125,321.5274658203125,0.9417595863342285,1694.1297607421875,286.517822265625,0.8626481294631958
19,1509.2637939453125,258.09033203125,0.9403331279754639,1530.6737060546875,321.5502014160156,0.938334584236145,1693.221435546875,286.3115234375,0.8546269536018372
20,1508.5357666015625,258.1080322265625,0.9395728707313538,1530.405029296875,321.5379943847656,0.9383904933929443,1692.8165283203125,286.57598876953125,0.857914924621582
21,1507.91796875,258.75634765625,0.9428396224975586,1530.104248046875,321.38311767578125,0.9380673766136169,1692.454833984375,286.032958984375,0.8586896657943726
22,1507.3804931640625,258.92919921875,0.9433907270431519,1529.79736328125,321.30328369140625,0.9353446960449219,1692.1138916015625,286.32080078125,0.8636797666549683
23,1507.0489501953125,259.2521667480469,0.9346646070480347,1529.7109375,321.2917785644531,0.9371830224990845,1691.632568359375,286.4092102050781,0.8621621131896973
24,1506.7171630859375,259.54339599609375,0.9341604709625244,1529.658203125,321.2286376953125,0.9313585758209229,1691.44140625,286.24188232421875,0.85378098487854
25,1506.90478515625,259.4361267089844,0.9344902634620667,1529.838134765625,321.06329345703125,0.9363377094268799,1691.4736328125,285.4905090332031,0.8644012808799744
26,1506.9766845703125,259.3428649902344,0.935870349407196,1529.88037109375,320.93719482421875,0.9320089817047119,1692.4844970703125,285.0826416015625,0.8719792366027832
27,1507.38671875,258.8687438964844,0.9389303922653198,1530.1915283203125,320.6045227050781,0.9265878200531006,1692.6534423828125,284.6423034667969,0.8567408323287964
28,1507.813720703125,258.24847412109375,0.93941330909729,1530.9654541015625,320.30096435546875,0.9277241230010986,1693.3037109375,284.1143493652344,0.8729639053344727
29,1508.1934814453125,257.892333984375,0.9366422891616821,1531.7042236328125,319.4613952636719,0.9213889241218567,1693.4755859375,282.94635009765625,0.862342357635498
30,1508.80322265625,256.8378601074219,0.9386236667633057,1532.1055908203125,319.0646057128906,0.9128552079200745,1693.4718017578125,282.3559875488281,0.8710939884185791
31,1508.89697265625,256.36163330078125,0.9467384815216064,1531.22705078125,317.7104797363281,0.919438362121582,1694.1826171875,280.7857360839844,0.8584535717964172
32,1509.1298828125,255.9547119140625,0.946623682975769,1531.359375,316.9559326171875,0.9188324809074402,1694.431396484375,280.0101623535156,0.8631514310836792
33,1509.2197265625,255.5257110595703,0.9545005559921265,1531.1397705078125,316.2521667480469,0.9283320903778076,1694.8009033203125,279.6521301269531,0.8653097748756409
34,1509.3319091796875,254.79844665527344,0.9607057571411133,1531.142578125,315.72515869140625,0.9261051416397095,1694.8271484375,279.5246276855469,0.8638887405395508
35,1509.1728515625,254.4349365234375,0.9635157585144043,1531.1717529296875,315.10968017578125,0.9274373650550842,1694.97265625,279.2624816894531,0.8646074533462524
