scorer,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1385.3355712890625,373.0489196777344,0.972734272480011,1317.752685546875,440.6484069824219,0.9325701594352722,1327.2669677734375,519.9346923828125,0.9265042543411255
1,1387.1639404296875,373.454833984375,0.9726395010948181,1319.1722412109375,442.3357238769531,0.9380159378051758,1330.45703125,523.0010986328125,0.9236724376678467
2,1389.0609130859375,374.56488037109375,0.9651646614074707,1320.74365234375,444.25634765625,0.9403767585754395,1333.7164306640625,523.9982299804688,0.9370902180671692
3,1389.7872314453125,375.8768615722656,0.9578334093093872,1322.63037109375,445.2038269042969,0.9403378963470459,1335.734130859375,526.6885986328125,0.9393365383148193
4,1391.276611328125,375.7649841308594,0.9522684812545776,1324.838623046875,446.4884338378906,0.9299592971801758,1339.8665771484375,527.4265747070312,0.9459894895553589
5,1392.217529296875,377.4166259765625,0.9500624537467957,1326.182373046875,447.88897705078125,0.9454392790794373,1345.0347900390625,528.2003173828125,0.918511152267456
6,1392.955078125,377.9717712402344,0.9618237614631653,1328.46923828125,449.26190185546875,0.9498739242553711,1345.7052001953125,530.283447265625,0.9378683567047119
7,1394.03271484375,379.0763854980469,0.9718064069747925,1329.8599853515625,451.52398681640625,0.9537186622619629,1347.536865234375,532.9705810546875,0.9513923525810242
8,1394.404541015625,380.5727233886719,0.9754432439804077,1331.1024169921875,453.9571533203125,0.937964916229248,1349.494873046875,534.4887084960938,0.9583975076675415
9,1395.674072265625,382.48016357421875,0.978553056716919,1331.2398681640625,455.8578796386719,0.9411426186561584,1350.581787109375,534.3988647460938,0.9558171033859253
10,1396.67333984375,385.0700988769531,0.9721022844314575,1332.0596923828125,456.5834655761719,0.9472406506538391,1351.74853515625,534.5242309570312,0.9492204189300537
11,1396.9752197265625,385.80364990234375,0.9692144393920898,1332.3240966796875,456.8388977050781,0.9452803134918213,1352.1656494140625,534.2991943359375,0.9490752220153809
12,1397.3338623046875,385.9842224121094,0.9647297859191895,1332.6995849609375,456.79986572265625,0.9419146776199341,1353.005126953125,533.8688354492188,0.9427965879440308
13,1397.762939453125,386.0989685058594,0.9651211500167847,1332.857177734375,456.84832763671875,0.9436376094818115,1353.6669921875,533.3480224609375,0.9415178894996643
14,1397.77099609375,385.45263671875,0.9686375856399536,1333.3900146484375,456.2819519042969,0.9373148679733276,1353.7169189453125,534.3526611328125,0.9489103555679321
15,1397.5445556640625,383.78692626953125,0.976369321346283,1334.143798828125,455.4777526855469,0.9376254081726074,1355.095458984375,534.0316772460938,0.9544275999069214
16,1396.9190673828125,380.88775634765625,0.9758481383323669,1334.552734375,454.581298828125,0.9377079606056213,1355.2662353515625,533.9553833007812,0.9515655040740967
17,1396.6241455078125,377.9654235839844,0.9705674648284912,1335.2711181640625,453.8797607421875,0.9431222677230835,1357.5526123046875,532.943603515625,0.9538251757621765
18,1397.1097412109375,376.71246337890625,0.9652891159057617,1336.0517578125,452.2251892089844,0.9543710350990295,1359.6661376953125,531.6161499023438,0.9494694471359253
19,1396.9093017578125,374.4738464355469,0.956307053565979,1336.789794921875,450.8778076171875,0.9554823637008667,1361.13134765625,531.07763671875,0.9312715530395508
20,1396.375732421875,372.2455139160156,0.9611474275588989,1337.9818115234375,448.4305725097656,0.953149676322937,1364.441162109375,530.0086669921875,0.9478428363800049
21,1396.5496826171875,371.1144714355469,0.968554675579071,1338.1685791015625,447.3018798828125,0.9512118101119995,1367.5606689453125,528.1513061523438,0.938567042350769
22,1396.02783203125,370.07330322265625,0.9671891927719116,1339.3392333984375,446.0264892578125,0.9476466178894043,1368.7288818359375,527.0913696289062,0.9278881549835205
23,1394.9376220703125,367.0876770019531,0.9789448976516724,1339.7701416015625,444.2077941894531,0.9590470790863037,1374.8385009765625,522.290771484375,0.9121488332748413
24,1393.4569091796875,364.5430908203125,0.9737326502799988,1340.7713623046875,442.1661682128906,0.9557676315307617,1378.3212890625,522.7186889648438,0.9329348206520081
25,1393.1453857421875,362.0523986816406,0.966447114944458,1342.108642578125,439.3403015136719,0.9672108292579651,1382.2852783203125,521.53515625,0.9500714540481567
26,1393.0198974609375,359.0946960449219,0.9455587863922119,1341.9456787109375,437.91864013671875,0.9716140031814575,1384.555419921875,519.1593017578125,0.9296449422836304
27,1392.625,356.9683837890625,0.9629020094871521,1341.9931640625,435.8577575683594,0.9746367931365967,1387.2032470703125,519.0414428710938,0.9327088594436646
28,1391.0079345703125,354.9947204589844,0.9707222580909729,1341.486328125,433.2370910644531,0.9657068848609924,1391.8876953125,516.1491088867188,0.9314937591552734
29,1390.310791015625,353.36175537109375,0.9738185405731201,1341.4041748046875,431.1626892089844,0.9502309560775757,1396.514892578125,511.9800720214844,0.9375917911529541
30,1388.760009765625,350.513916015625,0.9703801870346069,1342.0657958984375,427.8034973144531,0.9571370482444763,1397.7158203125,504.0046081542969,0.9167414307594299
31,1388.2425537109375,348.30535888671875,0.9728364944458008,1342.5909423828125,423.6191711425781,0.9680218696594238,1398.36669921875,500.0491027832031,0.93876051902771
32,1388.0103759765625,345.4858703613281,0.9686983823776245,1341.702880859375,417.9656066894531,0.9743889570236206,1399.83349609375,494.23199462890625,0.9260725975036621
33,1388.1439208984375,341.9164123535156,0.9727510809898376,1341.51904296875,413.0318603515625,0.9562771916389465,1399.1744384765625,488.1975402832031,0.9212970733642578
34,1388.5902099609375,338.10235595703125,0.9766234159469604,1341.8211669921875,407.0814514160156,0.9701804518699646,1400.9293212890625,483.1321105957031,0.9417920112609863
35,1388.459716796875,334.4783630371094,0.9631887078285217,1341.03125,401.5497741699219,0.9718592166900635,1403.95263671875,476.696044921875,0.9280143976211548
