scorer,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1513.0697021484375,283.1402587890625,0.9574458599090576,1504.7755126953125,411.8063659667969,0.8615857362747192,1576.6195068359375,478.47393798828125,0.9061505198478699
1,1514.168701171875,285.1095886230469,0.9638762474060059,1505.4918212890625,411.8970947265625,0.8922612071037292,1581.191162109375,480.9511413574219,0.9289393424987793
2,1515.49462890625,286.6949768066406,0.9707114696502686,1507.471923828125,412.4711608886719,0.9201871156692505,1585.178955078125,485.2027893066406,0.9089393615722656
3,1516.343017578125,288.1893310546875,0.9754770994186401,1509.189208984375,411.74969482421875,0.9318201541900635,1587.6834716796875,487.0362243652344,0.9230015277862549
4,1517.5198974609375,289.21923828125,0.9731675386428833,1511.865478515625,411.5965270996094,0.9171463847160339,1590.355224609375,486.33563232421875,0.9250317811965942
5,1518.2646484375,289.6986389160156,0.97048020362854,1512.602783203125,413.9399719238281,0.9305515289306641,1591.8568115234375,485.73553466796875,0.9127909541130066
6,1518.481201171875,290.5113525390625,0.968941867351532,1513.2620849609375,414.3298034667969,0.9372508525848389,1594.3560791015625,486.63629150390625,0.8928775787353516
7,1518.5589599609375,290.8199462890625,0.9678629636764526,1513.737060546875,414.607421875,0.9340531229972839,1595.595703125,486.9669189453125,0.9068328142166138
8,1518.539306640625,291.1463928222656,0.9669898748397827,1514.0855712890625,414.99639892578125,0.932725191116333,1597.2615966796875,487.1603698730469,0.8991125822067261
9,1518.1859130859375,291.2153015136719,0.9668638706207275,1514.3245849609375,414.92388916015625,0.9279500246047974,1597.53125,487.9925537109375,0.9017893075942993
10,1518.0743408203125,291.1544189453125,0.9683873653411865,1514.303955078125,414.75872802734375,0.9291622638702393,1598.49462890625,487.4258728027344,0.8962621688842773
11,1517.9678955078125,290.5089111328125,0.9692453145980835,1514.33447265625,414.610107421875,0.9338150024414062,1599.091552734375,486.9253845214844,0.8981705904006958
12,1517.7872314453125,290.0425720214844,0.9696058034896851,1514.1710205078125,414.3516540527344,0.9365037083625793,1599.8194580078125,486.4905090332031,0.8922805786132812
13,1517.26171875,289.605224609375,0.9723601341247559,1514.656494140625,414.3320007324219,0.9299656748771667,1599.9481201171875,486.2386779785156,0.8968747854232788
14,1517.0155029296875,288.65020751953125,0.9704328179359436,1514.485595703125,414.0305480957031,0.9345623254776001,1599.644287109375,486.7293701171875,0.8922799229621887
15,1516.654541015625,287.2914123535156,0.9699571132659912,1514.3685302734375,414.0401306152344,0.9303600192070007,1600.188232421875,486.0335388183594,0.8900018334388733
16,1516.5306396484375,286.5322570800781,0.9724122285842896,1514.23193359375,413.8050231933594,0.9236936569213867,1600.1412353515625,486.33526611328125,0.8919640183448792
17,1516.269287109375,285.4006042480469,0.9747109413146973,1514.3026123046875,413.5635070800781,0.9178493618965149,1599.6422119140625,486.6982421875,0.8973737955093384
18,1515.9393310546875,284.3495788574219,0.9696857929229736,1514.275390625,413.4268493652344,0.9099785089492798,1599.523193359375,486.7904968261719,0.8979005813598633
19,1515.7979736328125,282.965087890625,0.9627750515937805,1514.3189697265625,413.4896545410156,0.9147917032241821,1599.5784912109375,486.72186279296875,0.8942683935165405
20,1515.5284423828125,281.3788757324219,0.9546135663986206,1514.1708984375,413.3774108886719,0.908542275428772,1599.0244140625,487.61273193359375,0.8868491649627686
21,1514.688232421875,279.8141784667969,0.9507368803024292,1512.839111328125,412.5640869140625,0.8829821348190308,1598.451171875,487.7505798339844,0.8946750164031982
22,1513.2481689453125,278.2432861328125,0.9583277702331543,1512.8695068359375,412.0448913574219,0.8799997568130493,1598.103759765625,487.5169982910156,0.8929638266563416
23,1512.4915771484375,277.1712646484375,0.9574912786483765,1507.8321533203125,404.59356689453125,0.887065052986145,1597.68505859375,487.5956726074219,0.894087553024292
24,1511.8292236328125,277.1494445800781,0.9477940797805786,1506.994140625,403.755126953125,0.900899350643158,1597.32421875,487.435546875,0.8941135406494141
25,1510.606689453125,276.313232421875,0.9575679302215576,1505.7872314453125,403.6002197265625,0.898635745048523,1596.1319580078125,487.7645568847656,0.8896759748458862
26,1509.254638671875,275.1141357421875,0.9577575325965881,1506.016357421875,403.7962646484375,0.892379879951477,1594.514404296875,487.6812438964844,0.8867095708847046
27,1507.838623046875,274.0918884277344,0.9541327953338623,1504.8671875,403.1261901855469,0.8872623443603516,1593.13720703125,486.31396484375,0.8905419707298279
28,1505.325439453125,272.6722412109375,0.9470003843307495,1504.261474609375,400.8918151855469,0.8928452730178833,1592.7608642578125,486.529052734375,0.8898744583129883
29,1505.0145263671875,271.3735046386719,0.954923689365387,1503.9024658203125,400.1026916503906,0.912906289100647,1592.76806640625,486.60540771484375,0.8878049850463867
30,1503.8084716796875,270.69964599609375,0.9630670547485352,1503.87890625,399.4107360839844,0.9031522870063782,1592.869140625,486.322265625,0.8873022794723511
31,1502.929443359375,270.11505126953125,0.9691348075866699,1502.4066162109375,398.0166931152344,0.894466757774353,1593.6114501953125,487.49810791015625,0.8888523578643799
32,1502.041015625,269.5634765625,0.9706614017486572,1503.5179443359375,399.06719970703125,0.8877342343330383,1593.05078125,486.1099853515625,0.8926440477371216
33,1501.36962890625,268.841064453125,0.9689515829086304,1503.400634765625,398.4500427246094,0.9052523970603943,1592.9013671875,486.1750793457031,0.8914564847946167
34,1500.1556396484375,268.1028137207031,0.9629254341125488,1502.6510009765625,397.7640686035156,0.8999354839324951,1592.260009765625,486.5570983886719,0.9034371972084045
35,1499.1611328125,267.44427490234375,0.9554044604301453,1501.533203125,397.29425048828125,0.9122227430343628,1592.4569091796875,486.29791259765625,0.9068806767463684
