scorer,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
208,1286.143555,404.7421265,0.936348081,1236.935913,547.2359009,0.901694655,1332.129395,594.1557617,0.798169017
209,1288.395508,400.9389343,0.924198091,1240.840576,541.4625854,0.875352025,1339.341064,581.791687,0.7865026
210,1291.32019,395.0446167,0.939715028,1245.817383,532.2909546,0.859844446,1344.154541,572.1845093,0.817319512
211,1294.120483,391.1828003,0.924446821,1248.770264,528.628479,0.858621001,1351.937256,561.3814087,0.840744138
212,1294.018188,389.3154297,0.926206946,1252.124023,521.5968628,0.853781104,1353.700195,557.2098389,0.816245317
213,1295.601929,382.1082764,0.926344693,1255.831055,516.7420044,0.818302095,1362.280273,544.2889404,0.718263745
214,1297.115234,377.2026978,0.932829618,1258.799927,510.1859436,0.85303396,1367.953979,541.6436768,0.766828179
215,1296.890015,374.0523987,0.942208886,1259.401001,503.868042,0.771071911,1368.422852,531.4597168,0.816919625
216,1296.422974,370.7002258,0.897850454,1261.634277,499.1369934,0.784437776,1371.316284,526.069397,0.818517745
217,1299.0271,363.0497131,0.923272431,1265.427368,493.1748352,0.823949099,1373.751831,515.0981445,0.748491526
218,1301.488159,360.9891968,0.940444887,1267.074097,488.7106323,0.796181858,1379.352173,510.3792725,0.6271137
219,1300.677979,357.3139954,0.8903175,1268.534058,483.473999,0.78324151,1381.809204,500.4686584,0.606077015
220,1301.427124,353.0917053,0.875259161,1269.933838,478.0196228,0.822601438,1386.46228,491.8236694,0.783619344
221,1302.465454,347.6682129,0.924669385,1272.530884,473.5981445,0.798438072,1385.997437,484.3940125,0.773826122
222,1300.361816,346.1608887,0.895781815,1275.03125,469.1689148,0.759468555,1387.337646,477.3298645,0.784682095
223,1302.248169,344.9061279,0.852527261,1277.392822,464.3425598,0.776865482,1387.106323,474.9755554,0.730558515
224,1303.165283,338.6900635,0.83136034,1280.230591,461.1473999,0.814868093,1389.168579,468.0570679,0.795871615
225,1301.428101,335.6603699,0.828149557,1283.597046,454.8541565,0.815749407,1389.727417,465.2190552,0.846796691
226,1303.142212,326.7674255,0.764362395,1284.359131,453.1892395,0.848455012,1389.217041,464.3461914,0.859588742
227,1305.449341,324.6255188,0.779078543,1286.357056,450.2039185,0.818230391,1390.406982,458.7450867,0.807435274
228,1304.535156,320.8362122,0.81993711,1287.191895,445.7699585,0.800305605,1395.435669,458.0995483,0.757860899
229,1305.679199,318.447113,0.828983068,1287.709229,444.1730347,0.82575357,1397.084351,453.6260376,0.773463905
230,1306.218506,318.2708435,0.713206947,1288.474731,443.624939,0.787248909,1398.23877,453.9460754,0.775669813
231,1305.993042,314.9622498,0.772544861,1288.693726,443.0226746,0.771627069,1392.537354,453.8951111,0.814736724
232,1305.825562,314.4483643,0.795920014,1290.658447,443.7011414,0.816790938,1391.093018,454.2567749,0.890518725
233,1306.259399,312.6389465,0.829792202,1290.756104,442.6101685,0.808277965,1388.396484,458.8069153,0.852532148
234,1305.595215,314.7150879,0.834332645,1290.307983,445.5149536,0.843189776,1385.312866,464.7865906,0.808899641
235,1303.281372,318.3035583,0.800456643,1288.283203,445.0028687,0.809333384,1385.328491,466.6002197,0.804262638
236,1301.656372,317.2012024,0.787165046,1287.173462,451.2035828,0.877692223,1385.723877,467.553009,0.777395964
237,1303.196777,320.9085999,0.797057986,1287.173218,452.411499,0.870746613,1382.34729,480.1638794,0.775414348
238,1302.812256,322.2047729,0.870849669,1285.871704,457.6008301,0.889788926,1382.921631,480.7487488,0.766293049
239,1302.320435,325.8110046,0.862197638,1285.249146,459.5331421,0.884353399,1383.93689,481.622345,0.784204543
240,1302.297363,328.3605957,0.885873973,1285.145264,461.8819885,0.882798195,1386.122192,483.5099792,0.851401567
241,1300.642944,329.7754517,0.919694066,1284.362915,462.2426147,0.873743713,1386.427856,482.7352295,0.857435346
242,1300.107178,332.3520203,0.879856944,1285.2052,465.8045044,0.86817503,1387.376099,482.575531,0.879109204
243,1300.030273,336.2014771,0.898166776,1285.114136,467.0955811,0.873513103,1388.007568,482.8475342,0.854418993
244,1300.828613,335.276001,0.841431916,1285.172729,467.1903381,0.869228005,1388.220215,483.5022583,0.867138624
245,1298.31958,336.6929932,0.84379375,1283.706055,467.5585632,0.883410215,1388.475464,483.5038147,0.855909944
246,1298.155762,334.1217346,0.837391615,1283.296631,467.6469116,0.873118281,1388.101807,484.2457275,0.846322834
247,1295.143799,336.8020935,0.864873171,1282.816772,468.0187683,0.889821708,1388.518188,483.4037781,0.850452781
248,1294.324463,337.6323853,0.91103363,1282.128052,467.7496033,0.860743403,1389.845215,483.2848206,0.856487393
249,1293.453003,335.7041321,0.915482819,1281.194946,468.097168,0.854261279,1389.444214,483.2932739,0.854368687
250,1293.453003,336.462616,0.943099082,1278.291138,469.2456055,0.821952224,1390.014404,484.5944519,0.798367441
251,1293.645264,336.4052429,0.92837894,1277.651001,469.5762939,0.798367321,1390.716553,490.6138,0.810485601
252,1294.158447,337.9065857,0.933545053,1276.883667,474.3437195,0.79488802,1390.248169,495.1971436,0.794051588
253,1293.584839,338.4945374,0.947574615,1276.755859,475.3138733,0.768764555,1390.891602,497.0904236,0.811983943
254,1294.685791,341.31604,0.921866536,1275.579712,480.9157715,0.82761097,1390.377563,502.0649719,0.784062266
255,1297.567871,343.2562866,0.900975168,1273.92749,483.5946655,0.824840069,1389.196655,512.8223877,0.741329372
256,1298.157593,346.6725464,0.920383573,1271.807129,487.9911499,0.802507579,1389.942993,515.1221924,0.845513463
257,1299.542725,351.5476379,0.908885837,1271.310669,490.7147827,0.849094987,1388.744873,518.7105103,0.772831142
258,1297.681519,354.4740906,0.930054426,1269.105347,494.074707,0.851516247,1388.174927,527.1102295,0.841796041
259,1298.067505,358.8962402,0.890411735,1270.667358,498.4296875,0.860029459,1385.801147,529.3901978,0.845128894
260,1299.954956,361.7766724,0.943279445,1270.722778,500.3963318,0.838512421,1385.720703,531.1767578,0.871653914
261,1299.13562,362.909668,0.943978786,1270.807373,504.0397644,0.831830204,1384.125854,534.3048096,0.767580748
262,1299.420288,365.2858887,0.949033499,1269.396118,505.4141846,0.820587337,1381.485229,540.9927368,0.800806046
263,1299.988159,366.9789429,0.930150747,1269.248901,507.0922852,0.832668126,1384.240356,541.3787231,0.81900686
264,1301.472778,368.6513977,0.940002799,1267.968628,508.2809753,0.853236914,1383.319702,541.5684204,0.807327151
265,1301.268066,370.3235474,0.949182272,1269.231567,510.1496582,0.84780395,1383.282837,542.2963257,0.766191244
266,1301.611938,371.6309814,0.953119397,1270.177002,510.2035217,0.840380549,1381.761108,545.5525513,0.776830077
267,1301.820068,371.2658997,0.947862983,1270.500366,514.8134766,0.810816646,1381.827393,546.0058594,0.791983843
268,1302.167114,371.0468445,0.943567097,1272.000977,514.1790161,0.811719656,1381.499878,546.416748,0.786239266
269,1301.746216,372.3197021,0.946897507,1273.95105,513.2859497,0.782161415,1382.65625,547.7438965,0.748788238
270,1303.631958,371.9038086,0.946745157,1276.012329,509.5274658,0.803185105,1388.112061,543.8853149,0.774225712
271,1304.849854,372.4149475,0.939487696,1275.996582,513.4414673,0.815452576,1388.856567,544.15625,0.760715425
272,1305.900391,373.1976929,0.936367989,1277.362915,514.7772827,0.805238247,1389.952148,544.1074219,0.736121416
273,1306.351074,374.4639587,0.920147181,1277.126221,514.9995728,0.792410254,1394.00061,542.9177856,0.780141652
274,1304.269531,376.3681335,0.91633141,1277.376099,515.1364136,0.815732121,1393.655151,543.3581543,0.767675936
275,1303.536865,377.532959,0.932749629,1278.573242,515.9603882,0.785997689,1393.833862,544.421936,0.750887752
276,1304.02417,378.3494568,0.936720967,1277.947754,516.4970093,0.815978169,1393.220581,546.9942627,0.665994167
277,1304.347656,378.5586853,0.940432549,1277.721558,517.3013306,0.810694695,1380.444336,552.5339355,0.642195702
278,1303.147339,380.1154785,0.91896081,1276.958496,517.3167114,0.808614612,1379.83374,557.9197388,0.703532577
279,1302.970459,380.6020203,0.943004847,1274.371338,522.6875,0.789189458,1380.817627,557.6154785,0.837358832
280,1302.786743,381.7284241,0.947226524,1274.701172,523.2440796,0.794211507,1379.272095,558.5717163,0.762773812
281,1302.220581,381.9804077,0.928342104,1274.292847,523.803772,0.781760514,1379.633179,558.7709961,0.762067914
282,1302.660278,382.4658508,0.921774805,1274.317871,527.8893433,0.729839623,1379.192871,559.6244507,0.745531738
283,1302.836792,383.279541,0.933712006,1270.912354,524.414856,0.727654874,1378.411621,559.9413452,0.792766213
284,1303.626465,384.0250854,0.925148487,1271.113403,525.6205444,0.739273548,1380.347046,559.9935913,0.801456153
285,1303.049316,384.4543457,0.93647331,1274.128906,526.3825684,0.775598407,1379.945679,560.6722412,0.791791916
286,1302.590576,384.749115,0.944883704,1273.782104,526.6502075,0.803870022,1377.865967,563.9785156,0.771960616
287,1302.62439,383.8770447,0.939428091,1269.875732,526.5776978,0.758724093,1371.896484,573.942749,0.754240155
288,1301.533569,384.2886658,0.942780793,1270.451782,525.9293823,0.831976414,1376.405762,571.7528687,0.821294904
289,1302.442627,384.2825012,0.951019764,1269.083008,530.1134644,0.809856296,1378.835327,571.1792603,0.783867598
290,1301.140381,383.9806519,0.94823873,1268.922485,529.8735352,0.805702567,1367.085083,575.4662476,0.755858958
291,1300.274536,383.8079224,0.946256042,1266.537476,530.0549927,0.773528934,1370.615356,580.7059937,0.784757018
292,1298.596069,387.1730957,0.947159648,1261.575562,530.8024902,0.773857594,1368.801636,587.7828979,0.806769133
293,1299.555176,386.8973694,0.947977185,1260.901489,535.5392456,0.789010167,1362.606689,589.2583008,0.736797512
294,1299.891724,387.1493835,0.948760748,1259.961914,536.9991455,0.836555243,1364.003296,594.2186279,0.793040037
295,1298.134399,389.6942749,0.934142768,1257.51001,538.9078979,0.747613788,1358.721802,595.831543,0.751209855
296,1297.754883,392.6531982,0.942458987,1259.03125,540.8297119,0.826811433,1356.911011,598.3681641,0.719409645
297,1298.090332,395.7415771,0.963718891,1257.769287,542.982666,0.763217092,1356.779785,605.4128418,0.764768839
298,1294.861328,399.7722473,0.93530786,1256.546509,548.1184692,0.769046903,1354.969849,610.414978,0.822260678
299,1299.049927,402.1846008,0.94421196,1251.746094,553.8962402,0.70203656,1352.719238,615.6755371,0.756461799
300,1293.303833,407.3075867,0.920832098,1252.57373,555.984314,0.755818725,1351.818481,617.2643433,0.766900897
301,1292.619507,415.7423096,0.964889884,1256.343994,558.4220581,0.711387336,1349.897949,619.1546021,0.779919982
302,1291.609985,418.671051,0.965594888,1257.615479,559.6582031,0.687850773,1349.053467,619.8552246,0.793404281
303,1291.03125,420.2328186,0.956556082,1253.519043,564.1928711,0.58327651,1348.696899,619.5238037,0.794569969
304,1290.279785,420.5059204,0.947284758,1249.735474,565.7994385,0.687364638,1349.44751,614.0614014,0.81595397
305,1291.159302,420.9977722,0.954654574,1241.245239,571.802063,0.697464943,1350.578979,613.1860352,0.819820166
306,1291.425781,421.6812744,0.959701538,1241.077271,573.935791,0.773394823,1355.244873,609.3602295,0.824637651
307,1289.123047,423.1444397,0.930436015,1240.657104,571.6964111,0.739018202,1351.040894,610.4289551,0.821572542
308,1287.174316,425.3432922,0.956256986,1236.653564,571.4526978,0.668368399,1354.203857,607.5720215,0.810839653
309,1287.7854,426.490448,0.959442496,1236.821777,571.546936,0.674871564,1350.848267,605.2871094,0.798873186
310,1287.661621,426.8427734,0.954143882,1241.239624,570.9327393,0.656497777,1342.969849,608.7416382,0.666913688
311,1290.336182,427.9411926,0.937362909,1240.885864,572.2365112,0.717529178,1347.778198,607.0734863,0.654691577
312,1290.646606,426.0247498,0.913777471,1241.193481,570.8329468,0.655745864,1348.751953,607.9182129,0.846988857
313,1292.822876,426.1538391,0.944692433,1237.749878,573.6807861,0.717779338,1348.88147,609.62146,0.775241971
314,1292.499512,427.6575623,0.94256413,1241.613159,577.9663086,0.788389087,1340.547852,615.097229,0.853780866
315,1294.019653,426.1776123,0.943633914,1243.711548,578.6149902,0.823371649,1339.348022,621.4038696,0.790887594
316,1293.914795,426.0551758,0.939865708,1250.658203,574.8482056,0.829866409,1338.211182,626.6578369,0.654077053
317,1295.629028,425.6037903,0.940150321,1252.845703,576.8543091,0.857393384,1338.907104,629.0575562,0.71281296
318,1296.038696,426.153595,0.939964056,1256.375244,574.2965088,0.878868878,1335.727661,629.1138916,0.740880609
319,1300.221436,423.3651733,0.939010859,1256.712158,577.7897949,0.875030994,1339.422119,634.6106567,0.772016287
320,1301.379883,422.965332,0.937745571,1260.378906,578.1737061,0.870120287,1339.83313,632.3262329,0.885908782
321,1303.170288,423.5004883,0.936900973,1261.748779,578.7360229,0.849977374,1340.098877,630.1481934,0.898299098
322,1306.005493,422.3438416,0.943278253,1267.555786,577.5947876,0.841167092,1344.151123,635.3012695,0.88702482
323,1308.199219,424.3072815,0.947589993,1269.574341,581.0297852,0.850381136,1349.930054,641.2260742,0.899838924
324,1310.821899,425.7043762,0.947333455,1269.932129,584.9484863,0.827031851,1351.269409,644.0560303,0.877112508
325,1311.969482,425.6931152,0.928246379,1269.980225,584.8391724,0.840463579,1350.723633,647.5006104,0.884818017
326,1313.342529,425.3057861,0.940154672,1270.831177,585.5154419,0.822225094,1349.582764,648.7277832,0.86276257
327,1316.184814,424.1664429,0.933125615,1271.359497,586.2910767,0.845869124,1349.382568,648.7373047,0.864074469
328,1315.606079,425.1096191,0.936389208,1270.862305,586.5300293,0.857356668,1351.000732,647.260437,0.892561197
329,1315.108521,425.0483704,0.929887116,1269.496338,586.0656128,0.864638805,1350.401611,645.1871338,0.891585648
330,1312.605835,426.9346619,0.934551597,1269.62561,585.6642456,0.856406331,1347.471436,642.8218994,0.911106884
331,1311.549805,423.5270996,0.919313431,1268.482178,586.024292,0.869396329,1341.953735,638.4364014,0.901426077
332,1310.537598,423.3424072,0.922971427,1267.289551,585.0187378,0.866119266,1339.797485,636.2619019,0.89667964
333,1305.092529,428.6633911,0.942093015,1267.995605,580.5413818,0.853008211,1338.002686,632.0620728,0.913496733
334,1302.799072,430.0461121,0.937496781,1262.68335,586.1872559,0.888345838,1334.868408,631.161438,0.893801332
335,1304.601074,427.9301758,0.901610017,1261.559937,585.746582,0.896296859,1334.609009,630.9033203,0.88833189
336,1302.604492,429.7704468,0.912513018,1259.653809,585.0004883,0.881866276,1335.241455,630.3369141,0.864814281
337,1300.960449,429.1113892,0.898253202,1256.530151,585.5390015,0.840695918,1335.007935,628.4685669,0.815604389
338,1299.605469,428.7037354,0.895302773,1254.454468,585.9108276,0.849787712,1327.695923,627.3170776,0.749163628
339,1298.333984,427.7541504,0.903988719,1257.752563,580.5166626,0.79453963,1325.874023,617.0450439,0.779038966
340,1301.098389,425.9931946,0.911990166,1257.852295,578.0903931,0.846020699,1325.420776,614.0379028,0.829743028
341,1299.680908,425.0125732,0.895820618,1257.557495,577.2474976,0.819432259,1325.379639,613.3598022,0.793892562
342,1300.463257,424.0389099,0.883403897,1260.093262,575.5159912,0.818109453,1324.982422,613.6311646,0.821367741
343,1303.219849,422.3038635,0.842590928,1259.34375,574.7398682,0.802436113,1325.425537,613.7216187,0.799467266
344,1303.640015,420.9399109,0.873483062,1258.895752,573.2755127,0.842771232,1324.683105,614.3950806,0.790992975
345,1304.5979,419.6172791,0.893356323,1259.07019,571.3656006,0.783712685,1325.794678,620.53302,0.797088742
346,1306.813477,416.9894104,0.93290174,1260.302368,569.3718872,0.834668994,1325.135254,618.6513672,0.776569009
347,1306.928467,415.6173706,0.922579885,1264.473511,562.0704346,0.860573351,1325.622803,599.2483521,0.809100866
348,1309.254761,410.2628479,0.913344443,1267.860107,558.78125,0.910704732,1327.16272,596.5993042,0.852518857
349,1310.455688,408.0811462,0.899158001,1268.192017,555.9993896,0.914574981,1332.899658,596.2727661,0.792521
350,1310.771118,406.7838745,0.934075534,1269.031494,552.619873,0.865690947,1339.254395,588.6696777,0.881104469
351,1311.107544,405.233551,0.925642371,1272.165771,549.3267212,0.858301163,1345.908936,580.9590454,0.931844711
352,1311.607056,402.6169128,0.924540281,1271.607544,546.460083,0.891785145,1349.161865,580.2175903,0.912081599
353,1314.719971,397.2650146,0.949406147,1275.146606,540.842041,0.833509922,1353.023438,578.0996094,0.927152753
354,1315.940308,394.286438,0.940180302,1273.083862,539.6179199,0.802036226,1353.390381,576.2542114,0.924949408
355,1316.443481,390.9976501,0.950147152,1278.517578,533.0073853,0.836731672,1355.121338,576.1913452,0.914854407
356,1317.314209,388.9646301,0.95366621,1279.382446,531.4934082,0.832664728,1358.70166,571.9490967,0.883059502
357,1318.242188,386.571228,0.948251247,1279.564941,529.5148315,0.828635573,1357.738525,565.6348877,0.905418038
358,1319.00769,384.8760986,0.928853989,1281.54248,525.6311646,0.82165277,1357.876953,564.5392456,0.88502419
359,1320.274536,382.6814575,0.907271981,1279.875,525.6506348,0.82770443,1361.866211,565.789978,0.873995543
360,1321.125977,381.9426575,0.919255972,1281.80542,524.7149048,0.850876033,1358.036743,562.9485474,0.890060306
361,1322.837158,380.6240234,0.92392689,1282.161011,524.2283325,0.812326193,1362.249634,565.0048218,0.897039652
362,1323.303711,379.8086548,0.901711106,1284.3125,523.1405029,0.861336589,1362.853638,563.305542,0.912094057
363,1324.700928,378.7356567,0.928461432,1287.169312,521.5392456,0.824665308,1363.706909,563.420105,0.908182681
364,1325.259766,378.5744629,0.928919911,1291.226196,518.3146973,0.839918256,1362.096436,559.7397461,0.880406737
365,1327.121582,378.1768494,0.918161869,1292.165283,516.3070679,0.876027822,1362.468628,557.8405762,0.890482008
366,1328.726807,372.9517822,0.946779132,1293.490234,514.8443604,0.867807508,1365.728027,551.9100952,0.8720752
367,1329.973999,371.1654358,0.939927697,1293.707153,514.1231079,0.832705319,1370.932373,549.7756348,0.864146292
368,1331.427979,368.9032898,0.927681804,1297.978027,509.5543823,0.826035261,1374.142334,548.1522827,0.896844983
369,1333.758179,364.2344666,0.94028306,1299.04126,511.5330811,0.860194743,1378.537231,548.8366699,0.894031167
370,1335.000366,362.5672302,0.948832035,1300.556763,507.7911377,0.844588578,1386.616943,549.2662964,0.82356739
371,1336.526123,359.4981689,0.927093029,1302.679688,507.7968445,0.853164613,1389.160645,550.2650146,0.817004085
372,1338.558838,358.4962463,0.919840515,1303.496338,506.8439331,0.85214901,1395.576172,552.7282104,0.822915971
373,1339.866821,357.7599182,0.943437576,1305.834473,507.6161499,0.863895297,1393.911011,552.0958252,0.817429602
374,1341.326172,356.9241028,0.951070309,1307.364136,508.9026489,0.885753512,1386.287842,553.4784546,0.830104828
375,1341.177124,356.3348389,0.958788097,1307.41333,509.6777344,0.876313925,1381.108032,553.8690796,0.86747396
376,1341.30481,357.5848083,0.951581299,1306.220459,512.0904541,0.831974149,1376.727661,556.9862671,0.851822257
377,1341.151001,357.3552551,0.943409443,1303.73584,511.3262939,0.850776076,1371.136353,566.6318359,0.888930321
378,1341.400513,357.0450439,0.953553796,1300.954102,514.989563,0.879204512,1358.139526,567.9383545,0.903532743
379,1341.758911,358.078949,0.941595078,1298.058228,515.0007935,0.869015038,1347.618286,568.0465088,0.908115387
380,1341.98584,358.3315735,0.946507692,1295.810547,516.3883667,0.798275471,1336.262329,581.7340698,0.87278676
381,1340.992432,356.6543579,0.940557361,1288.594971,521.3218994,0.811370015,1328.389771,585.5004272,0.776154637
382,1341.327881,354.9397583,0.938374043,1286.947388,521.6276855,0.839313805,1324.546143,582.7042236,0.833574355
383,1341.370728,354.4970703,0.938711047,1286.856323,520.824707,0.815790951,1325.084961,583.3256226,0.851777315
384,1342.131348,354.690918,0.92696476,1289.676514,516.3257446,0.772631049,1327.623535,583.4175415,0.836350918
385,1343.262451,350.2895508,0.896312714,1291.307739,515.666626,0.810162961,1332.53894,584.7472534,0.825097501
386,1345.119751,348.3066101,0.934357643,1294.452637,510.760498,0.846687198,1334.947876,584.5252686,0.872822702
387,1347.106567,345.1812134,0.945598602,1292.733276,508.7268982,0.872203827,1336.289795,583.1404419,0.893038392
388,1347.971069,343.3879395,0.960484385,1294.323853,506.4721375,0.821129799,1335.86145,583.0214233,0.901269674
389,1347.71814,341.1083984,0.959854484,1291.813843,506.4874878,0.862294555,1333.172607,581.7404175,0.896622062
390,1347.832153,338.9275208,0.940903783,1291.500732,501.5128174,0.794324994,1328.4646,572.2362671,0.861661315
391,1347.692017,336.7003784,0.924184442,1290.389893,499.2926331,0.725013793,1325.279541,556.397583,0.861041427
392,1347.562988,331.6555176,0.915344298,1290.25647,494.3976135,0.796264231,1323.242554,552.0482788,0.904972792
393,1348.446777,329.6555481,0.937825561,1291.147705,489.5502014,0.757408381,1319.502563,546.2711182,0.838232875
394,1347.376099,325.7345886,0.939901531,1285.314697,476.141449,0.617902398,1316.967407,546.2420654,0.899033725
395,1348.278809,321.212677,0.931642413,1297.257324,467.8739624,0.618347108,1309.787354,537.2218628,0.90492475
396,1349.749512,315.5243835,0.939839959,1301.418091,465.0805054,0.661060929,1310.623901,536.1593018,0.922670245
397,1347.375977,309.5918579,0.95139569,1298.933716,457.6904602,0.592117846,1309.467896,529.8691406,0.918837965
398,1347.544312,304.1833801,0.935834646,1300.286865,453.1379089,0.693998814,1309.572021,524.527771,0.913232744
399,1348.965088,297.6314087,0.965448141,1306.948242,450.4984436,0.765350878,1310.59082,520.7258301,0.94583714
400,1345.960815,292.4117126,0.954134107,1301.856201,442.5672302,0.718066812,1316.366699,517.8069458,0.962358594
401,1346.473877,286.3088074,0.949155867,1302.774048,436.8894958,0.729362726,1320.277222,512.7761841,0.950697303
402,1345.277344,278.3484192,0.958970308,1303.512939,434.8261108,0.75137651,1323.290039,504.539978,0.940311551
403,1343.347412,276.0376587,0.966831803,1306.960083,428.6047363,0.778997779,1326.297241,496.8401794,0.8928864
404,1346.010498,266.9993896,0.950652122,1308.19165,426.1740112,0.785336435,1326.521362,487.5976868,0.925035775
405,1344.807373,261.6277161,0.945650578,1308.058716,418.4304199,0.795770168,1327.684937,481.1679382,0.892830133
406,1343.347656,258.387146,0.954374671,1309.307251,412.3060913,0.754627407,1325.968262,479.448761,0.926481962
407,1341.335205,256.0288086,0.947705746,1308.722412,410.6710815,0.750383377,1330.797363,477.9803772,0.903089285
408,1341.419678,254.5334473,0.93885386,1309.63855,403.7093201,0.77864188,1333.61145,470.7232971,0.93587327
409,1339.584229,249.2137909,0.948841631,1308.80603,402.0202026,0.771889269,1338.744385,463.5874634,0.922649384
410,1339.390625,244.6004028,0.969017625,1308.386597,400.632843,0.799999595,1341.27478,455.2637634,0.929165304
411,1338.569824,239.59552,0.940851331,1308.695801,394.6553955,0.776505291,1349.024292,453.9115601,0.945225179
412,1340.051147,236.0297089,0.935354114,1309.06604,388.1192627,0.764438033,1352.983521,450.098877,0.926484704
413,1340.020996,230.4203796,0.934237897,1307.607422,386.869751,0.739369988,1352.81189,445.6645813,0.931084216
414,1340.150757,229.0709076,0.968720555,1307.233032,386.2367859,0.753394544,1352.677979,439.2678223,0.932804823
415,1336.373535,229.9159393,0.942937851,1306.494629,385.5610962,0.788942218,1357.804077,435.9948425,0.938237488
416,1335.193848,229.2760773,0.941408336,1304.250854,386.9485168,0.836913705,1366.761963,432.12146,0.893602312
417,1333.603882,228.7001343,0.956379533,1303.300415,386.737915,0.849592447,1363.735474,431.002655,0.807892144
418,1331.362427,228.4078979,0.955341756,1302.763794,386.5589905,0.857340455,1349.383911,435.2493286,0.912416458
419,1329.817383,227.460495,0.948348522,1300.700684,387.2108459,0.852350473,1350.597534,439.3154297,0.937702894
420,1328.842407,226.5932465,0.939311683,1299.627197,388.0561218,0.84722805,1356.474487,440.5453796,0.831512213
421,1326.221924,230.7008514,0.940024495,1296.859863,392.5282898,0.821866214,1355.387085,445.6875305,0.914227784
422,1326.194214,230.192276,0.95324254,1293.578125,389.4754028,0.807967961,1351.994507,449.2918091,0.935322642
423,1322.655273,231.7178192,0.926479936,1293.14856,389.0867615,0.804861188,1349.816528,450.1219788,0.925664425
424,1322.060059,231.8041077,0.923830986,1292.086426,389.3779297,0.82081908,1353.808594,449.1747131,0.903402209
425,1318.711548,234.7759094,0.921749234,1291.568726,388.9781494,0.805074811,1351.977905,449.127655,0.9239012
426,1317.556763,236.3025208,0.938382804,1292.76355,390.3912659,0.814469159,1352.928223,448.1701965,0.906469584
427,1315.754272,237.0724335,0.910160661,1293.685181,395.452179,0.822502255,1355.875977,447.1748352,0.911768556
428,1315.455688,239.4633026,0.917984962,1293.18335,400.5480347,0.80743134,1358.417114,449.9506531,0.912414432
429,1317.739502,241.1505127,0.947193325,1293.714478,402.5611267,0.830845833,1369.385498,456.8966064,0.913570464
430,1318.19165,243.7060547,0.962467074,1296.939087,403.1723938,0.850926638,1373.055908,459.5983582,0.917771459
431,1318.995117,245.2707367,0.950476646,1295.311035,410.6149597,0.865276814,1381.109619,465.6470642,0.942638636
432,1321.811646,249.1942749,0.898520708,1297.776245,416.1402893,0.865964055,1380.36792,473.0838623,0.879097819
433,1326.537231,254.9968872,0.931241512,1298.726685,418.7997131,0.921385527,1379.844727,480.8288574,0.903280735
434,1325.373291,256.2559509,0.909844279,1298.355347,421.4165344,0.885645509,1379.88147,487.9154358,0.928645015
435,1325.916504,258.8737183,0.937485814,1297.009277,425.5093384,0.839638591,1376.772705,494.4754639,0.862774372
436,1325.669434,264.2073975,0.94406867,1294.13269,427.4980164,0.838640392,1372.474976,497.8704529,0.926476717
437,1325.954224,266.7269897,0.938049018,1293.120361,428.9693909,0.817220092,1369.379517,502.7527466,0.930635691
438,1324.849243,271.2334595,0.939468741,1292.870728,432.4184265,0.804970503,1366.2052,503.9802246,0.929272532
439,1323.808838,274.4789734,0.948908329,1291.006714,433.8595276,0.849296093,1359.034058,503.8434753,0.911233604
440,1323.815308,271.3769226,0.927069664,1287.925903,435.0734253,0.835535169,1354.939453,509.0979919,0.905475974
441,1321.740967,273.4054871,0.925788105,1287.086792,435.7937317,0.858376503,1349.907104,513.9242554,0.924820304
442,1322.562988,273.0723572,0.931419849,1285.137207,441.2210083,0.845563948,1343.006958,518.9475098,0.919056416
443,1321.215576,276.486145,0.940592706,1283.694824,443.2970581,0.870065987,1339.568481,525.861145,0.913401186
444,1322.297363,279.1707764,0.943799913,1282.157837,444.5078125,0.860955596,1333.31958,530.5657959,0.936281681
445,1319.723022,283.7737427,0.922720134,1280.857666,445.9923401,0.804210901,1326.744019,534.6891479,0.895256758
446,1320.046387,285.2776184,0.920516729,1282.075806,451.0362244,0.856574774,1324.708008,541.624939,0.90049696
447,1319.443237,286.167572,0.936812043,1281.156738,452.0587769,0.833041191,1322.110229,542.87146,0.878650784
448,1319.760864,286.8539734,0.935101748,1280.891479,456.1490784,0.810441375,1321.030151,548.7764282,0.91531384
449,1319.857788,291.0250244,0.940853059,1281.169678,456.6815491,0.79804635,1320.390991,549.1311035,0.922298908
450,1319.909058,292.2823486,0.951996624,1281.218384,458.1708374,0.821133733,1321.12915,549.8952637,0.900131941
451,1319.195923,293.1911316,0.951698184,1281.946289,458.7151794,0.837342024,1321.054688,549.8634033,0.907326102
