scorer,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000,DLC_resnet50_rupertgrantsubFeb16shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1534.04736328125,108.26113891601562,0.6636395454406738,1485.928955078125,229.45079040527344,0.9176312685012817,1491.47705078125,288.5231018066406,0.873443603515625
1,1534.904052734375,107.19790649414062,0.7355213761329651,1487.57275390625,228.01409912109375,0.9090942740440369,1495.0128173828125,286.42633056640625,0.8372871279716492
2,1533.913330078125,107.2374038696289,0.7632877826690674,1488.7088623046875,226.80841064453125,0.8915044665336609,1495.509765625,283.0946350097656,0.8411080837249756
3,1533.9144287109375,105.74127960205078,0.7491724491119385,1491.2232666015625,222.5145721435547,0.8818155527114868,1497.7818603515625,282.0232849121094,0.8840895891189575
4,1533.4696044921875,105.62348937988281,0.7471926808357239,1491.52001953125,220.72348022460938,0.8988124132156372,1503.1490478515625,280.46771240234375,0.8910477161407471
5,1534.07275390625,104.56006622314453,0.7196037769317627,1491.8809814453125,220.16310119628906,0.8994836807250977,1507.810791015625,279.9695129394531,0.907511830329895
6,1533.1893310546875,104.05583190917969,0.7180359959602356,1492.158203125,220.1230010986328,0.9089944362640381,1510.1485595703125,279.769775390625,0.9053176045417786
7,1534.8953857421875,99.51097106933594,0.7256853580474854,1492.83740234375,219.49903869628906,0.9112967252731323,1511.7880859375,279.64581298828125,0.8869960904121399
8,1535.2470703125,94.06388854980469,0.7417541146278381,1493.00634765625,219.340087890625,0.9148685932159424,1512.3297119140625,279.4368591308594,0.8821074962615967
9,1535.05126953125,93.9346694946289,0.7756189107894897,1492.84423828125,219.0224609375,0.9109318256378174,1513.490234375,280.0880126953125,0.9060813188552856
10,1534.6630859375,91.81220245361328,0.777967631816864,1492.9505615234375,219.1426239013672,0.9201798439025879,1514.5726318359375,280.3608703613281,0.9148297309875488
11,1534.220947265625,92.5212173461914,0.7610535621643066,1492.8651123046875,218.75909423828125,0.9187631607055664,1515.9619140625,279.1718444824219,0.9322394132614136
12,1533.8355712890625,91.70824432373047,0.7668335437774658,1492.88330078125,218.48851013183594,0.9216245412826538,1516.149658203125,280.27764892578125,0.9236139059066772
13,1533.1898193359375,91.21600341796875,0.7695658802986145,1492.892333984375,217.80426025390625,0.9225282669067383,1516.6802978515625,280.6219482421875,0.9247077107429504
14,1532.9835205078125,90.37850189208984,0.7710282802581787,1492.7587890625,217.76133728027344,0.922439694404602,1517.3663330078125,280.79150390625,0.918197512626648
15,1532.61083984375,89.8656997680664,0.7503819465637207,1492.58935546875,217.38211059570312,0.9228703379631042,1518.1728515625,280.6168212890625,0.9056588411331177
16,1532.496337890625,90.175048828125,0.7391253709793091,1492.23876953125,216.96279907226562,0.9214979410171509,1518.528076171875,281.1953430175781,0.8964560031890869
17,1532.1875,85.77427673339844,0.7504761219024658,1491.943115234375,216.6197967529297,0.9196295738220215,1518.9339599609375,280.66278076171875,0.8928025960922241
18,1531.9454345703125,89.60562896728516,0.7579147815704346,1491.575439453125,216.00303649902344,0.9136166572570801,1519.3009033203125,281.0628967285156,0.88332200050354
19,1531.08349609375,85.35572052001953,0.7679228782653809,1491.5859375,215.62144470214844,0.908579409122467,1521.1715087890625,281.0823059082031,0.8899463415145874
20,1529.4713134765625,84.331787109375,0.8066800832748413,1491.8089599609375,215.3968963623047,0.9021666646003723,1522.198486328125,280.3343200683594,0.9052200317382812
21,1528.74951171875,84.16211700439453,0.8144403696060181,1491.789306640625,215.351806640625,0.9033488035202026,1523.03125,280.25189208984375,0.9147160053253174
22,1528.5535888671875,84.13809204101562,0.8230580687522888,1491.7977294921875,215.50257873535156,0.9087311029434204,1523.891845703125,279.5197448730469,0.9236416220664978
23,1527.925537109375,83.89981842041016,0.8067015409469604,1491.962890625,215.4236602783203,0.9088928699493408,1524.529541015625,278.8598937988281,0.9329218864440918
24,1528.0050048828125,84.2240219116211,0.8081279993057251,1491.61279296875,215.5071563720703,0.9123986959457397,1526.405029296875,277.71466064453125,0.925972044467926
25,1525.789794921875,90.33284759521484,0.7963739633560181,1491.385986328125,215.74220275878906,0.9165061116218567,1527.67431640625,277.08209228515625,0.9179110527038574
26,1525.4608154296875,91.01073455810547,0.7758632898330688,1491.4195556640625,215.92111206054688,0.9173715114593506,1527.8133544921875,275.850341796875,0.9134333729743958
27,1524.8343505859375,90.22360229492188,0.8217982649803162,1491.485107421875,215.88308715820312,0.9147170782089233,1528.183349609375,275.0776672363281,0.9141966104507446
28,1524.6318359375,89.9619140625,0.8023070096969604,1491.362548828125,216.20542907714844,0.9195570945739746,1529.0616455078125,275.16558837890625,0.9195023775100708
29,1523.7137451171875,90.53543090820312,0.7844986319541931,1491.0408935546875,216.3815155029297,0.926975667476654,1529.4486083984375,275.19000244140625,0.9270434379577637
30,1523.89501953125,91.08379364013672,0.7626922130584717,1490.8514404296875,216.34996032714844,0.9247461557388306,1530.0648193359375,273.8975830078125,0.9229899644851685
31,1522.4324951171875,90.14911651611328,0.736863374710083,1490.05078125,216.342529296875,0.9183023571968079,1529.7579345703125,273.615478515625,0.920097827911377
32,1522.099853515625,89.87017822265625,0.7510886192321777,1489.2152099609375,216.19195556640625,0.9132941365242004,1529.60791015625,272.8694152832031,0.9087041616439819
33,1521.855224609375,91.11209869384766,0.7033697962760925,1488.9072265625,216.16461181640625,0.8962020874023438,1529.3519287109375,272.7835693359375,0.9107276797294617
34,1518.970458984375,89.61595153808594,0.7114768624305725,1487.302978515625,215.30406188964844,0.8989570140838623,1528.2454833984375,271.73529052734375,0.8955951929092407
35,1518.1387939453125,90.30734252929688,0.7152057886123657,1485.060302734375,216.7694854736328,0.9115532636642456,1526.23388671875,271.8072509765625,0.8965889811515808
