scorer,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1097.016357421875,292.6593017578125,0.7597501277923584,1026.646728515625,373.2237243652344,0.6290218830108643,1039.3546142578125,618.5816650390625,0.6672122478485107
1,1097.0380859375,292.0856018066406,0.7632788419723511,1027.373046875,373.0168151855469,0.6367131471633911,1040.287353515625,615.2823486328125,0.640962541103363
2,1097.011474609375,291.1325988769531,0.7727388143539429,1027.348388671875,372.0622863769531,0.6577767133712769,1041.8778076171875,614.3740234375,0.6404330134391785
3,1097.6492919921875,290.2766418457031,0.7675203084945679,1027.5748291015625,371.2413330078125,0.6681408882141113,1042.8927001953125,607.0708618164062,0.6385706067085266
4,1098.13671875,289.5777587890625,0.7345438003540039,1027.9378662109375,370.5842590332031,0.6629838943481445,1043.8748779296875,606.3341674804688,0.6643217206001282
5,1098.460205078125,288.88360595703125,0.7032433152198792,1028.355712890625,370.1149597167969,0.6288896203041077,1044.34521484375,605.2464599609375,0.6780601739883423
6,1097.8614501953125,283.6530456542969,0.6661880612373352,1028.7991943359375,369.59747314453125,0.6018888354301453,1048.1365966796875,609.9600219726562,0.6455276012420654
7,1097.9334716796875,277.936279296875,0.7058032155036926,1028.8912353515625,365.74957275390625,0.6264331340789795,1049.1531982421875,609.1544189453125,0.6449707746505737
8,1097.6019287109375,277.1639404296875,0.7714857459068298,1029.6927490234375,365.4177551269531,0.5963868498802185,1050.653564453125,610.1360473632812,0.6398012042045593
9,1097.2413330078125,276.5521545410156,0.7845981121063232,1030.022705078125,364.9304504394531,0.5914074778556824,1052.97802734375,609.6514892578125,0.6188920736312866
10,1097.183349609375,275.8230895996094,0.7737904787063599,1030.4827880859375,364.4324645996094,0.5647644400596619,1055.68359375,605.4392700195312,0.5992069840431213
11,1097.7833251953125,274.9485168457031,0.7890762090682983,1034.5535888671875,369.12652587890625,0.5544739961624146,1057.6451416015625,605.0971069335938,0.609483003616333
12,1098.4140625,274.47882080078125,0.7857002019882202,1034.5423583984375,363.2220764160156,0.5566523671150208,1059.005615234375,603.8427124023438,0.6297460794448853
13,1098.544189453125,273.9024963378906,0.7699331641197205,1034.7823486328125,363.2331848144531,0.5630988478660583,1060.4847412109375,603.3213500976562,0.6160445213317871
14,1099.364990234375,273.51611328125,0.7450810074806213,1035.2491455078125,363.2200927734375,0.5461494326591492,1065.8626708984375,608.7682495117188,0.6505412459373474
15,1099.6446533203125,272.8721008300781,0.7384531497955322,1035.3660888671875,362.3636169433594,0.5347539782524109,1066.567138671875,608.7968139648438,0.6437913179397583
16,1099.699462890625,268.54681396484375,0.6965124607086182,1041.334228515625,358.1495666503906,0.540909469127655,1067.475341796875,608.5529174804688,0.660344123840332
17,1099.725830078125,268.005615234375,0.6885493397712708,1041.5126953125,357.5902099609375,0.5700255632400513,1068.5867919921875,608.2259521484375,0.6524603962898254
18,1099.53662109375,267.22296142578125,0.6867973804473877,1041.3814697265625,357.4793395996094,0.5802051424980164,1070.4432373046875,604.2852783203125,0.6528218984603882
19,1099.2969970703125,267.0762939453125,0.6823393106460571,1041.5335693359375,357.0994873046875,0.5905841588973999,1071.736083984375,602.2371215820312,0.6698998212814331
20,1099.103515625,261.9428405761719,0.7232370376586914,1041.406005859375,356.7316589355469,0.5819212794303894,1073.6920166015625,597.9918823242188,0.654666543006897
21,1098.3961181640625,261.26873779296875,0.7615549564361572,1041.34033203125,355.9648742675781,0.5841314196586609,1075.1507568359375,589.517822265625,0.6929062008857727
22,1097.3466796875,260.46435546875,0.7823300361633301,1041.0792236328125,355.00445556640625,0.5895598530769348,1080.3212890625,586.7781372070312,0.6696782112121582
23,1096.719482421875,259.6132507324219,0.7836925983428955,1041.25830078125,354.4521789550781,0.6011844873428345,1086.2923583984375,587.4556884765625,0.6656162738800049
24,1096.8253173828125,258.8269958496094,0.7874480485916138,1041.1153564453125,353.6254577636719,0.5685400366783142,1090.3787841796875,574.3659057617188,0.6269887089729309
25,1092.9747314453125,256.48883056640625,0.7775901556015015,1041.0426025390625,352.8656921386719,0.5441670417785645,1096.9910888671875,571.0702514648438,0.6600152850151062
26,1093.7694091796875,252.0804901123047,0.7502872943878174,1041.06982421875,346.8275146484375,0.5509624481201172,1101.9332275390625,566.260986328125,0.5774163007736206
27,1092.3135986328125,245.77053833007812,0.7377870082855225,1041.8167724609375,340.88970947265625,0.5917545557022095,1109.056396484375,555.4378051757812,0.6297877430915833
28,1092.0479736328125,243.10986328125,0.7857506275177002,1041.828857421875,338.5763854980469,0.6251236796379089,1117.052734375,549.0842895507812,0.5959779024124146
29,1092.3355712890625,238.71652221679688,0.801685094833374,1042.4281005859375,333.2523498535156,0.5682277679443359,1124.4671630859375,538.025390625,0.5695250630378723
30,1093.4993896484375,236.20579528808594,0.7668052315711975,1042.6846923828125,330.9620666503906,0.5869903564453125,1131.9312744140625,520.2227172851562,0.6194825172424316
31,1092.0633544921875,228.96774291992188,0.7496843338012695,1043.4249267578125,323.91796875,0.6019284129142761,1138.7752685546875,510.3570861816406,0.58948814868927
32,1095.89990234375,227.16456604003906,0.786156415939331,1043.455078125,317.5998840332031,0.5868162512779236,1146.04248046875,500.92889404296875,0.6633196473121643
33,1093.423095703125,220.9892578125,0.7840250134468079,1043.5377197265625,314.8398742675781,0.5402646660804749,1153.0518798828125,487.1675720214844,0.5805176496505737
34,1096.888916015625,214.8185577392578,0.6947988271713257,1044.086181640625,307.56597900390625,0.5583958029747009,1156.980224609375,475.05242919921875,0.6339676380157471
35,1096.663818359375,211.3934783935547,0.7946261167526245,1044.59716796875,300.96575927734375,0.5689451694488525,1163.5501708984375,467.9495544433594,0.6441547870635986
