scorer,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1166.427490234375,339.6549987792969,0.9507412910461426,1151.236328125,485.6543273925781,0.8851626515388489,1336.0146484375,578.715087890625,0.8748520016670227
1,1164.6329345703125,346.7649841308594,0.9410701990127563,1146.9781494140625,491.573974609375,0.8896570205688477,1332.72998046875,589.8082885742188,0.8900684118270874
2,1163.5262451171875,350.2129821777344,0.9452201128005981,1143.5677490234375,499.1991271972656,0.9226219058036804,1328.5128173828125,596.765869140625,0.8797801733016968
3,1161.889404296875,357.73828125,0.9322291612625122,1141.1341552734375,502.4656677246094,0.9188191294670105,1322.8662109375,606.61767578125,0.9005833268165588
4,1161.996826171875,363.5011291503906,0.9307512044906616,1137.1468505859375,506.7101745605469,0.9119563698768616,1318.3115234375,613.7469482421875,0.9057945013046265
5,1158.680419921875,370.19549560546875,0.939502477645874,1134.4364013671875,514.9428100585938,0.8988783359527588,1314.2335205078125,622.4788818359375,0.8822668790817261
6,1159.3245849609375,375.36541748046875,0.9304715394973755,1132.3822021484375,521.1182250976562,0.8956350088119507,1313.3433837890625,627.9763793945312,0.8879579305648804
7,1158.5950927734375,380.38751220703125,0.9498250484466553,1129.4891357421875,524.1885986328125,0.8877020478248596,1306.90576171875,637.0530395507812,0.9133777022361755
8,1158.09228515625,388.56439208984375,0.9532917737960815,1127.3785400390625,533.7205200195312,0.9093713760375977,1307.0845947265625,643.7962646484375,0.9005528092384338
9,1158.434814453125,393.7728271484375,0.9399906396865845,1125.011962890625,537.9425048828125,0.9380643367767334,1307.1544189453125,653.0014038085938,0.8716230392456055
10,1156.04833984375,402.4544677734375,0.9478863477706909,1123.7491455078125,547.05908203125,0.9119362831115723,1305.985107421875,658.3211059570312,0.9021971225738525
11,1155.8128662109375,407.9530944824219,0.9482016563415527,1121.26220703125,550.659423828125,0.890182375907898,1301.8502197265625,663.6653442382812,0.8567929267883301
12,1155.446533203125,412.01531982421875,0.96574866771698,1120.3916015625,555.2525634765625,0.8965362906455994,1299.714111328125,669.590087890625,0.857315182685852
13,1154.881591796875,420.56951904296875,0.9662398099899292,1120.7420654296875,565.2210083007812,0.8680227994918823,1299.620849609375,675.433349609375,0.8963572978973389
14,1154.510986328125,425.78997802734375,0.9723367691040039,1118.368408203125,572.0267333984375,0.920965850353241,1291.1357421875,688.0233154296875,0.9395624399185181
15,1154.0548095703125,435.52862548828125,0.9630750417709351,1117.478759765625,581.1151733398438,0.8724633455276489,1289.259521484375,691.3489379882812,0.9445121884346008
16,1154.370361328125,440.3433532714844,0.9692733287811279,1116.87646484375,586.6713256835938,0.8965059518814087,1291.3944091796875,695.8817749023438,0.9170929789543152
17,1155.2728271484375,447.5035705566406,0.960561990737915,1115.582275390625,596.864990234375,0.8539173603057861,1297.113037109375,699.5360107421875,0.926202118396759
18,1156.331298828125,455.7420349121094,0.9603103995323181,1115.72021484375,601.64306640625,0.8909735083580017,1301.2958984375,701.6885375976562,0.5001802444458008
19,1158.708984375,461.9309387207031,0.9596826434135437,1115.8734130859375,609.1884765625,0.8343297243118286,1683.2574462890625,451.3929138183594,0.08731204271316528
20,1161.017333984375,468.78619384765625,0.9506040811538696,1121.537841796875,613.7738037109375,0.8524879217147827,1687.078125,448.9813537597656,0.052292704582214355
21,1161.567626953125,474.16729736328125,0.924950361251831,1123.69921875,619.210693359375,0.8872500658035278,1686.20947265625,445.0378723144531,0.12494432926177979
22,1165.1275634765625,479.14910888671875,0.9640121459960938,1118.9134521484375,629.4252319335938,0.7511916160583496,1684.4869384765625,444.5252990722656,0.0878160297870636
23,1166.0635986328125,484.9123229980469,0.9636310338973999,1121.0128173828125,650.3062133789062,0.6418277025222778,1691.791748046875,435.6566467285156,0.006099104881286621
24,1167.10498046875,489.7103576660156,0.9563150405883789,1121.5296630859375,652.3900146484375,0.4798259139060974,1685.934814453125,433.15899658203125,0.05348554253578186
25,1166.3787841796875,494.1165466308594,0.9627805948257446,1121.45751953125,654.1597900390625,0.5254684090614319,1792.7880859375,329.21966552734375,0.011432826519012451
26,1168.384765625,500.4852294921875,0.9597898721694946,1121.208251953125,653.6838989257812,0.5742219686508179,1532.913818359375,699.2022094726562,0.020973891019821167
27,1170.02294921875,503.0638427734375,0.967485785484314,1126.9735107421875,670.7052001953125,0.6085790395736694,1144.353759765625,668.0591430664062,0.01038166880607605
28,1171.5623779296875,504.4962463378906,0.9677992463111877,1125.06396484375,674.8272705078125,0.5993030667304993,1142.9029541015625,680.0283813476562,0.018187999725341797
29,1173.5096435546875,506.9720458984375,0.9693692922592163,1128.40576171875,674.7525634765625,0.7390231490135193,1144.13818359375,678.865966796875,0.022260695695877075
30,1174.07177734375,508.68170166015625,0.9630537033081055,1130.750244140625,674.2128295898438,0.819857120513916,1457.5281982421875,699.7859497070312,0.050368279218673706
