scorer,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
35,1367.794921875,169.60501098632812,0.906987190246582,1350.0718994140625,316.061767578125,0.6950992345809937,1444.4493408203125,372.0386657714844,0.057547569274902344
36,1367.4017333984375,169.2248077392578,0.9040054678916931,1349.330810546875,316.1531677246094,0.6848174333572388,1421.8101806640625,366.8499450683594,0.08324912190437317
37,1367.7174072265625,169.02749633789062,0.8881098031997681,1348.9261474609375,316.132080078125,0.6363236904144287,1422.0382080078125,366.822998046875,0.06579840183258057
38,1367.040771484375,168.93971252441406,0.912716269493103,1349.2913818359375,315.9365234375,0.6736294031143188,1426.868408203125,386.9128112792969,0.08228945732116699
39,1367.0576171875,168.4551239013672,0.8967716693878174,1348.8837890625,316.212646484375,0.6955869197845459,1421.8035888671875,367.2757263183594,0.07215359807014465
40,1366.860107421875,168.3616180419922,0.8922525644302368,1348.3385009765625,315.89752197265625,0.6918337345123291,1421.726806640625,367.0177917480469,0.09243887662887573
41,1366.7607421875,168.34107971191406,0.8809784650802612,1347.8955078125,315.7731018066406,0.7361806631088257,1421.7623291015625,365.8759765625,0.08562818169593811
42,1364.7635498046875,167.38412475585938,0.8973033428192139,1348.05419921875,315.56396484375,0.6897310018539429,1421.97705078125,365.80230712890625,0.11379295587539673
43,1364.5927734375,166.98443603515625,0.8809196949005127,1347.555419921875,315.05767822265625,0.7001140117645264,1436.0750732421875,380.8096008300781,0.12605854868888855
44,1363.9134521484375,166.28514099121094,0.8849654197692871,1347.028564453125,314.9953308105469,0.6719790101051331,2045.23779296875,237.05648803710938,0.16448825597763062
45,1363.9462890625,165.2455291748047,0.8946630954742432,1346.5948486328125,314.90447998046875,0.6715606451034546,1421.412841796875,366.20074462890625,0.1097487211227417
46,1363.22802734375,163.85733032226562,0.8943888545036316,1346.3555908203125,316.2872009277344,0.6521622538566589,1408.390869140625,386.16900634765625,0.09561705589294434
47,1363.267333984375,163.35421752929688,0.8825865983963013,1346.3248291015625,316.1935729980469,0.6395312547683716,1434.5113525390625,373.8206481933594,0.1274157464504242
48,1363.15283203125,163.7613983154297,0.8859438300132751,1346.1295166015625,316.3631286621094,0.651028573513031,1408.3468017578125,390.6664733886719,0.15259581804275513
49,1363.1632080078125,163.24002075195312,0.8767044544219971,1345.918701171875,315.9179382324219,0.6676313877105713,1427.6514892578125,386.2752990722656,0.15162265300750732
50,1363.0948486328125,163.4563446044922,0.8876204490661621,1345.3939208984375,316.5873718261719,0.6734218597412109,1414.6607666015625,387.2725524902344,0.22197094559669495
51,1362.5806884765625,163.5567169189453,0.8756403923034668,1345.2159423828125,316.2591857910156,0.6399081945419312,1413.976318359375,385.93218994140625,0.18259325623512268
52,1361.4935302734375,164.59417724609375,0.8858867883682251,1345.3382568359375,316.9070129394531,0.6388148665428162,1426.82177734375,385.92852783203125,0.14111408591270447
53,1362.120849609375,162.223388671875,0.8774597644805908,1345.2430419921875,316.04620361328125,0.6245688796043396,1427.322021484375,386.14141845703125,0.22692343592643738
54,1362.186767578125,161.28271484375,0.8644918203353882,1345.0047607421875,315.667236328125,0.6515275835990906,1420.9195556640625,386.48370361328125,0.1515582799911499
55,1362.55908203125,160.71920776367188,0.8573414087295532,1344.90234375,314.74072265625,0.6086856722831726,1427.654296875,392.4483947753906,0.20121878385543823
56,1362.4537353515625,160.97108459472656,0.8620420694351196,1344.7669677734375,315.0625305175781,0.6586838960647583,1427.910400390625,386.22674560546875,0.14149066805839539
57,1360.835693359375,157.4747772216797,0.8594034314155579,1344.4598388671875,314.3670959472656,0.6078067421913147,1419.6981201171875,387.5792541503906,0.1421838402748108
58,1361.2987060546875,158.6539764404297,0.8566345572471619,1344.609375,314.11285400390625,0.6582794189453125,1420.78369140625,386.1879577636719,0.08419552445411682
59,1361.6290283203125,158.1040802001953,0.8131450414657593,1344.405517578125,313.65386962890625,0.6456105709075928,1414.3609619140625,386.1972961425781,0.11354663968086243
60,1362.2042236328125,157.19935607910156,0.7864128351211548,1344.495849609375,313.4925231933594,0.6664533615112305,1419.0460205078125,386.4556884765625,0.2115822732448578
61,1361.9581298828125,156.82528686523438,0.8267353177070618,1344.9334716796875,313.3772277832031,0.6470106244087219,1414.14306640625,390.2530822753906,0.2389262318611145
62,1362.119873046875,156.02590942382812,0.8194007873535156,1345.198486328125,308.39886474609375,0.6329195499420166,1411.89306640625,390.44451904296875,0.22541570663452148
63,1362.6773681640625,154.11293029785156,0.7596496343612671,1345.2022705078125,307.9383544921875,0.6215658783912659,1413.6640625,389.7466735839844,0.21383947134017944
64,1362.3087158203125,153.44090270996094,0.7752113342285156,1344.918701171875,302.26348876953125,0.6421205401420593,1412.671142578125,386.4762268066406,0.2962951362133026
65,1361.1334228515625,149.88787841796875,0.7607945799827576,1344.8968505859375,301.5910339355469,0.5786495804786682,1422.4368896484375,390.9404296875,0.17884698510169983
66,1361.114990234375,149.187255859375,0.7750283479690552,1345.6346435546875,301.75244140625,0.7012839317321777,1414.3751220703125,385.3642272949219,0.23100361227989197
67,1361.34814453125,148.03140258789062,0.798540472984314,1345.1451416015625,301.12298583984375,0.6173401474952698,1415.2445068359375,385.06805419921875,0.3515564799308777
68,1361.9805908203125,148.20053100585938,0.8379009366035461,1345.4619140625,300.68670654296875,0.6342834234237671,1415.4595947265625,384.7379150390625,0.281777024269104
69,1362.669921875,149.20933532714844,0.8010591268539429,1345.406982421875,300.07366943359375,0.6440773010253906,1419.898681640625,380.0350036621094,0.4349130094051361
70,1362.9461669921875,149.0059356689453,0.7905751466751099,1345.1353759765625,300.2517395019531,0.6792911291122437,1417.8896484375,383.88763427734375,0.4153813421726227
71,1363.4586181640625,152.75888061523438,0.8394386768341064,1345.67431640625,300.74139404296875,0.6818507313728333,1416.1307373046875,384.6827697753906,0.42898356914520264
72,1363.76806640625,153.04689025878906,0.7783396244049072,1345.5899658203125,300.8429870605469,0.6646518707275391,1414.5906982421875,384.39459228515625,0.487466961145401
73,1360.503662109375,153.6881103515625,0.4540500342845917,1345.8658447265625,301.1614685058594,0.6423836350440979,1415.220703125,384.9579162597656,0.4321509599685669
74,1359.675048828125,152.5824737548828,0.41873323917388916,1346.0699462890625,301.7044982910156,0.6829915642738342,1414.325927734375,386.5611877441406,0.43497800827026367
75,1357.68212890625,156.4321746826172,0.5937420129776001,1345.89501953125,302.18194580078125,0.6311867237091064,1412.3499755859375,387.0535888671875,0.5494309067726135
76,1355.9676513671875,155.87501525878906,0.5001686811447144,1345.1790771484375,302.2679443359375,0.6092174053192139,1412.108154296875,387.36065673828125,0.4532582461833954
77,1356.779052734375,158.1315155029297,0.1943228840827942,1344.424072265625,312.80010986328125,0.5889069437980652,1412.4840087890625,388.4866638183594,0.4973777234554291
78,1357.612060546875,161.17755126953125,0.27389848232269287,1344.074951171875,314.6396179199219,0.5282447338104248,1417.0501708984375,395.1422424316406,0.3786059617996216
79,1356.709716796875,163.31297302246094,0.38437676429748535,1341.2747802734375,320.5828552246094,0.5541281700134277,1410.53662109375,398.94476318359375,0.5087055563926697
80,1353.5184326171875,169.4206085205078,0.2970391511917114,1340.723388671875,321.63134765625,0.653154730796814,1410.927734375,401.3439636230469,0.4901752471923828
81,1354.69091796875,172.2160186767578,0.16619917750358582,1340.7437744140625,322.98480224609375,0.6708682775497437,1412.224609375,408.184814453125,0.5266591310501099
82,1356.4757080078125,177.10743713378906,0.38476771116256714,1340.206298828125,323.3273620605469,0.6715905070304871,1413.4327392578125,409.9295654296875,0.5200676321983337
83,1357.184814453125,179.30545043945312,0.12274840474128723,1339.3717041015625,329.58868408203125,0.6567708849906921,1413.0433349609375,412.2922668457031,0.43234172463417053
84,1349.3587646484375,186.03807067871094,0.06820645928382874,1339.67724609375,331.81890869140625,0.5366005301475525,1412.90771484375,416.96087646484375,0.373073548078537
85,1349.5826416015625,189.10682678222656,0.08568871021270752,1338.5277099609375,339.2256164550781,0.38700732588768005,1406.0220947265625,418.7919921875,0.4001255929470062
86,1350.3331298828125,193.33819580078125,0.16270121932029724,1337.5059814453125,340.18011474609375,0.5089794993400574,1402.8399658203125,415.1008605957031,0.47710973024368286
87,1348.4393310546875,198.87179565429688,0.07922172546386719,1334.90771484375,340.95465087890625,0.5550373196601868,1400.2337646484375,421.5157165527344,0.5018312335014343
