scorer,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1562.114990234375,2.299164056777954,0.0015729069709777832,1553.4659423828125,3.9496958255767822,0.016266852617263794,1660.0054931640625,1.7744596004486084,0.07038936018943787
1,1561.9073486328125,2.320100784301758,0.0015380382537841797,1553.150634765625,3.4382240772247314,0.014815360307693481,1659.6910400390625,1.4194090366363525,0.039820730686187744
2,1562.0859375,2.2563834190368652,0.001514524221420288,1553.1619873046875,3.0885009765625,0.014109134674072266,1659.549560546875,1.2542178630828857,0.03641378879547119
3,1660.1776123046875,3.3287124633789062,0.0014808475971221924,1553.1746826171875,2.6124796867370605,0.00898122787475586,1659.578369140625,0.8985834121704102,0.045367032289505005
4,1659.786865234375,3.2455317974090576,0.001733541488647461,811.0299682617188,703.1626586914062,0.008153051137924194,1659.23779296875,0.7542948722839355,0.042569637298583984
5,1659.497314453125,3.370823860168457,0.0029113590717315674,1658.533447265625,2.894778251647949,0.007155030965805054,1658.90185546875,1.282766342163086,0.07367712259292603
6,1659.39453125,3.2873051166534424,0.002724558115005493,1658.2266845703125,2.880220890045166,0.007971584796905518,1658.742431640625,1.3786084651947021,0.08016610145568848
7,1659.5455322265625,3.0661826133728027,0.0023126602172851562,1658.3057861328125,2.7487640380859375,0.0065724849700927734,1658.9556884765625,1.1440660953521729,0.07152104377746582
8,1659.849609375,3.016395092010498,0.001925647258758545,810.7462768554688,702.5460815429688,0.012123167514801025,1659.259033203125,0.9661235809326172,0.07395809888839722
9,-2.395573616027832,235.17874145507812,0.0005249977111816406,810.9739990234375,702.6179809570312,0.009067416191101074,1690.058349609375,-0.39413881301879883,0.02090194821357727
10,1690.5325927734375,1.7665126323699951,0.0011703968048095703,810.9512939453125,702.8467407226562,0.012346357107162476,1690.1861572265625,-0.0985870361328125,0.025527864694595337
11,1691.1287841796875,1.315197229385376,0.0005669295787811279,810.7291870117188,702.4923706054688,0.02586948871612549,1690.6600341796875,0.22454118728637695,0.01534813642501831
12,1691.5390625,1.6319012641906738,0.000940859317779541,810.2865600585938,702.66162109375,0.02661380171775818,1690.8294677734375,0.5011613368988037,0.014915794134140015
13,1692.6778564453125,2.5706944465637207,0.0020485520362854004,810.2608642578125,702.4769287109375,0.01469990611076355,1691.6009521484375,0.5991864204406738,0.007682740688323975
14,1693.2362060546875,3.7103259563446045,0.005100518465042114,809.8872680664062,702.6275024414062,0.011373430490493774,1692.0731201171875,1.6279354095458984,0.01880630850791931
15,1693.415771484375,4.175018310546875,0.0033960044384002686,810.2019653320312,702.7022705078125,0.018160909414291382,1691.6640625,1.5778141021728516,0.019473731517791748
16,1708.0667724609375,3.9114983081817627,0.0019297301769256592,810.1430053710938,702.3682250976562,0.0237429141998291,1705.947021484375,1.1776955127716064,0.01783624291419983
17,1723.6563720703125,3.51611328125,0.0021996498107910156,810.2263793945312,702.659912109375,0.01966094970703125,1721.9464111328125,0.9224677085876465,0.008992016315460205
18,1724.2259521484375,2.8685426712036133,0.0009688735008239746,809.96240234375,702.2766723632812,0.017376333475112915,1723.1048583984375,0.3009679317474365,0.0067337751388549805
19,1738.472412109375,2.4997565746307373,0.0012522637844085693,810.1824340820312,702.4365234375,0.009567081928253174,1723.24267578125,0.23798894882202148,0.002689749002456665
20,1735.025390625,-0.5843377113342285,0.0010654628276824951,809.6309204101562,702.4428100585938,0.012912601232528687,839.8634643554688,670.0426025390625,0.0038572847843170166
21,1738.6788330078125,2.2755165100097656,0.000590592622756958,809.4744262695312,702.1954956054688,0.00667339563369751,838.6640625,661.0596923828125,0.0027261674404144287
22,-2.6074962615966797,443.5765075683594,0.00044989585876464844,809.6140747070312,702.3672485351562,0.00997874140739441,840.2212524414062,669.734619140625,0.002428770065307617
23,-2.6128134727478027,443.46710205078125,0.0004520714282989502,810.0885009765625,702.5972290039062,0.0057187676429748535,840.4445190429688,669.5381469726562,0.002519756555557251
24,-2.5859317779541016,59.243553161621094,0.000402301549911499,809.833251953125,702.47509765625,0.00813603401184082,1548.41552734375,575.2443237304688,0.0022229552268981934
25,-2.282503604888916,154.94984436035156,0.00046753883361816406,809.8906860351562,702.6680297851562,0.004105508327484131,838.5863647460938,660.9407348632812,0.001199960708618164
26,-2.393759250640869,171.325927734375,0.00047132372856140137,809.919189453125,702.3341674804688,0.0032397806644439697,1548.4560546875,575.7848510742188,0.0011187195777893066
27,-2.397247314453125,171.15191650390625,0.00036337971687316895,809.46435546875,702.1369018554688,0.001963496208190918,838.9444580078125,660.6336059570312,0.001318126916885376
28,-2.549802780151367,74.88798522949219,0.0004583895206451416,1709.412109375,343.4695739746094,0.0010697245597839355,840.4677124023438,658.7368774414062,0.0014822185039520264
29,-2.5601348876953125,330.9571228027344,0.0004273951053619385,1709.443603515625,343.72052001953125,0.0024523138999938965,840.2266235351562,658.9326171875,0.0014878511428833008
30,1560.767822265625,600.5438232421875,0.00039073824882507324,1709.597900390625,343.86279296875,0.0017365515232086182,1549.3487548828125,574.8341064453125,0.005271553993225098
31,-2.8043370246887207,74.9358139038086,0.00046119093894958496,1709.805908203125,343.80279541015625,0.0019286870956420898,841.0156860351562,658.141357421875,0.0011017024517059326
32,-2.4235520362854004,171.02452087402344,0.0003819763660430908,1710.2335205078125,343.2644348144531,0.0014006495475769043,841.1605834960938,658.131103515625,0.0009357333183288574
33,-2.790475368499756,90.77486419677734,0.0005479156970977783,1709.7806396484375,343.4650573730469,0.0014537572860717773,1548.732421875,574.3074340820312,0.0020306408405303955
34,-2.2996559143066406,171.2760009765625,0.0004324913024902344,1709.9261474609375,343.7407531738281,0.0016519427299499512,830.39990234375,654.3782348632812,0.0013882815837860107
