scorer,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,708.8787231445312,325.3893127441406,0.4560859203338623,706.9112548828125,332.8822326660156,0.08788356184959412,713.17578125,321.720458984375,0.05368843674659729
1,708.763916015625,324.3949890136719,0.554282546043396,713.893310546875,329.9499816894531,0.06595644354820251,713.483642578125,321.03802490234375,0.04030251502990723
2,708.6355590820312,324.98211669921875,0.6115320920944214,706.7080078125,332.6519470214844,0.07391658425331116,713.45068359375,329.1134948730469,0.0388491153717041
3,708.4503784179688,325.1580505371094,0.6240501403808594,713.6712036132812,330.4310607910156,0.0550844669342041,713.2161865234375,321.2728271484375,0.046718984842300415
4,708.5200805664062,325.6446533203125,0.612360954284668,707.291748046875,333.04559326171875,0.06182551383972168,712.7767944335938,321.7344055175781,0.04426494240760803
5,708.3112182617188,325.5092468261719,0.663576602935791,707.0678100585938,333.09619140625,0.04158979654312134,712.6572265625,321.7114562988281,0.04564034938812256
6,708.3226928710938,325.9363708496094,0.7435912489891052,946.5191650390625,704.4692993164062,0.1475326418876648,713.0838623046875,321.7225341796875,0.03359377384185791
7,708.608154296875,326.6853942871094,0.6856096982955933,947.9891357421875,704.2905883789062,0.07676288485527039,713.2093505859375,322.1489562988281,0.03180214762687683
8,708.815673828125,326.1858825683594,0.7479109764099121,674.656005859375,459.15484619140625,0.04555502533912659,828.7919921875,645.1753540039062,0.12019279599189758
9,708.5433959960938,326.36676025390625,0.7535988092422485,963.9082641601562,702.9061279296875,0.07214143872261047,827.3143920898438,639.0439453125,0.06944143772125244
10,709.1215209960938,325.73486328125,0.7531049251556396,965.0869750976562,702.641357421875,0.14845359325408936,828.5714721679688,643.6903076171875,0.05384024977684021
11,709.0712890625,325.5925598144531,0.7734761238098145,664.1029663085938,449.2381286621094,0.08359318971633911,828.0062255859375,637.7555541992188,0.059803515672683716
12,709.3094482421875,326.23284912109375,0.7795770168304443,664.0748901367188,448.9536437988281,0.06327575445175171,827.1328125,638.5012817382812,0.17561566829681396
13,709.8245239257812,325.9544372558594,0.7658147811889648,663.5278930664062,448.9573974609375,0.07403355836868286,713.8032836914062,322.1526794433594,0.036524057388305664
14,714.7466430664062,331.58111572265625,0.7810808420181274,663.92333984375,448.67230224609375,0.08876952528953552,714.412841796875,322.610107421875,0.03269064426422119
15,715.0763549804688,330.8746337890625,0.7804113626480103,664.2320556640625,448.4607849121094,0.07478570938110352,664.737060546875,446.746826171875,0.06228524446487427
16,716.0072021484375,331.04034423828125,0.795972466468811,664.4175415039062,448.59283447265625,0.05152043700218201,665.15966796875,446.9809875488281,0.03556138277053833
17,716.546875,330.55792236328125,0.7955259084701538,663.8034057617188,448.5581359863281,0.051483154296875,664.1461791992188,446.91046142578125,0.04639407992362976
18,717.1610107421875,330.54693603515625,0.7945377826690674,725.1577758789062,331.5975646972656,0.03442823886871338,664.4002685546875,445.7240295410156,0.02687498927116394
19,717.9707641601562,326.9991760253906,0.7709685564041138,669.1401977539062,451.6911926269531,0.05330318212509155,664.6342163085938,445.82965087890625,0.046740442514419556
20,718.7138061523438,330.6609191894531,0.7604688405990601,668.9251098632812,451.8414001464844,0.05588516592979431,664.8240966796875,446.1473083496094,0.03665506839752197
21,719.9345703125,326.1802978515625,0.7513765096664429,669.2811279296875,451.5343322753906,0.05173483490943909,664.59716796875,445.4796447753906,0.0525909960269928
22,721.0203857421875,326.690673828125,0.7362415790557861,670.1603393554688,451.36810302734375,0.06697121262550354,665.3519897460938,445.2657775878906,0.03597179055213928
23,721.52978515625,326.78314208984375,0.7645711898803711,670.20068359375,451.35601806640625,0.07469400763511658,665.681640625,445.6513671875,0.05245968699455261
24,722.2568359375,326.84222412109375,0.7783868908882141,670.1004028320312,451.0804138183594,0.06728267669677734,665.4159545898438,445.46746826171875,0.04035782814025879
25,722.62939453125,326.7966003417969,0.7842584848403931,670.521240234375,450.7657775878906,0.04715830087661743,665.6848754882812,445.0588073730469,0.0439777672290802
26,722.8561401367188,326.27117919921875,0.7629222273826599,670.7413330078125,450.8046875,0.056704819202423096,661.582763671875,443.60736083984375,0.04398375749588013
27,722.9921875,326.58135986328125,0.7777525782585144,670.7042846679688,450.99957275390625,0.04434928297996521,665.3529663085938,445.2132568359375,0.06868231296539307
28,723.2357177734375,326.2660827636719,0.7868540287017822,670.5172119140625,450.65985107421875,0.0497717559337616,661.2228393554688,442.7088928222656,0.047685086727142334
29,723.10009765625,326.2886657714844,0.7756274938583374,670.3661499023438,450.3045654296875,0.086468905210495,666.0637817382812,444.2661437988281,0.054738640785217285
30,722.939208984375,326.1835632324219,0.7748773694038391,670.1033935546875,450.92730712890625,0.03886336088180542,661.2582397460938,442.8624267578125,0.08551305532455444
31,722.72216796875,325.14166259765625,0.7485515475273132,669.978271484375,451.0649719238281,0.04492545127868652,660.8628540039062,442.4327392578125,0.056121826171875
32,721.7794799804688,324.99072265625,0.7568169832229614,669.7725219726562,450.9645690917969,0.059483081102371216,660.8141479492188,442.7345886230469,0.077607661485672
33,721.32568359375,324.3426513671875,0.7058132290840149,669.5285034179688,450.8827819824219,0.05174684524536133,657.2200927734375,442.3473205566406,0.04582393169403076
34,720.7318115234375,324.3042297363281,0.722710132598877,669.48388671875,451.0195007324219,0.0541134774684906,660.7474365234375,442.3490905761719,0.06130969524383545
35,720.7413940429688,323.7135925292969,0.6880223751068115,665.5621337890625,435.099365234375,0.09643909335136414,657.5717163085938,442.07037353515625,0.06324836611747742
36,719.023193359375,323.082275390625,0.7452356815338135,664.4292602539062,434.9111328125,0.10377740859985352,657.0471801757812,441.2495422363281,0.08864498138427734
