scorer,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1103.984130859375,97.6579360961914,0.6865370273590088,1057.5289306640625,188.4664764404297,0.5606688261032104,1172.4527587890625,380.2185363769531,0.5711537599563599
1,1103.8963623046875,97.54469299316406,0.6749933362007141,1057.3585205078125,188.4232177734375,0.5520390272140503,1172.7373046875,380.2501220703125,0.5745208859443665
2,1103.8616943359375,97.49746704101562,0.6761286854743958,1052.5645751953125,188.79483032226562,0.5531277060508728,1178.4586181640625,387.2164306640625,0.587354302406311
3,1103.9161376953125,97.53799438476562,0.684781014919281,1052.0784912109375,188.4318389892578,0.5571918487548828,1178.6583251953125,387.05865478515625,0.5937207341194153
4,1099.34814453125,96.98795318603516,0.6668705940246582,1052.42138671875,188.4931640625,0.5590495467185974,1178.94189453125,387.04608154296875,0.5803952813148499
5,1103.7891845703125,96.97604370117188,0.6522220373153687,1052.254638671875,187.74508666992188,0.5322895050048828,1179.1641845703125,386.9443359375,0.5764226317405701
6,1103.7039794921875,96.55382537841797,0.6276217699050903,1052.2637939453125,187.34109497070312,0.5014095306396484,1179.1715087890625,386.79876708984375,0.5676278471946716
7,1093.7545166015625,91.05133056640625,0.5963903665542603,1051.8514404296875,183.05911254882812,0.4672027826309204,1173.434326171875,379.2486572265625,0.5541223883628845
8,1091.7176513671875,85.97110748291016,0.6248947978019714,1050.98046875,182.40953063964844,0.4961934983730316,1173.1373291015625,379.2203674316406,0.5442736744880676
9,1091.0928955078125,85.56626892089844,0.6454702019691467,1050.548828125,182.20372009277344,0.5345198512077332,1172.6666259765625,379.4643859863281,0.5507659912109375
10,1090.8697509765625,85.42687225341797,0.6499040722846985,1050.0621337890625,181.89210510253906,0.5577627420425415,1172.124267578125,379.69287109375,0.5574369430541992
11,1090.5865478515625,85.38276672363281,0.6485762596130371,1049.8126220703125,181.51620483398438,0.5590656399726868,1171.7493896484375,380.13726806640625,0.5762648582458496
12,1090.3607177734375,85.3512954711914,0.6640937924385071,1049.316162109375,181.3514404296875,0.543309211730957,1171.2122802734375,380.04766845703125,0.5700528025627136
13,1090.0841064453125,85.34098815917969,0.6618548631668091,1044.748046875,181.15174865722656,0.5526597499847412,1170.451904296875,380.4972229003906,0.6115042567253113
14,1089.963134765625,85.64546203613281,0.623354971408844,1048.2415771484375,181.28160095214844,0.5425217151641846,1170.1083984375,380.7834167480469,0.6324386596679688
15,1089.6734619140625,85.88851165771484,0.6097095608711243,1044.3658447265625,181.35655212402344,0.5303754210472107,1169.3968505859375,381.0633544921875,0.6179158091545105
16,1084.9334716796875,85.2917251586914,0.6227637529373169,1048.010986328125,181.73780822753906,0.532074511051178,1168.8232421875,381.4854431152344,0.5854281187057495
17,1091.074462890625,95.14725494384766,0.6305364966392517,1043.4857177734375,186.29388427734375,0.5482017397880554,1169.06005859375,381.15911865234375,0.6020665168762207
18,1090.731689453125,95.22441101074219,0.6535406112670898,1043.22802734375,186.4255828857422,0.5806024074554443,1170.5150146484375,378.87872314453125,0.5690214037895203
19,1090.203125,95.31262969970703,0.6387686729431152,1043.10205078125,186.27813720703125,0.5573545694351196,1171.2081298828125,365.5836181640625,0.5828080177307129
20,1083.9891357421875,85.41777038574219,0.633874773979187,1042.7685546875,180.30923461914062,0.5141030550003052,1177.72265625,359.2563171386719,0.5273374319076538
21,1084.2857666015625,84.22865295410156,0.6981382966041565,1042.0277099609375,177.83053588867188,0.5072564482688904,1179.9241943359375,355.09326171875,0.5229958295822144
22,1089.972900390625,82.14674377441406,0.7468348741531372,1036.2470703125,167.26181030273438,0.49238911271095276,1180.063720703125,341.6432189941406,0.5242092609405518
23,1092.2613525390625,79.72858428955078,0.6751084327697754,1042.1837158203125,162.62405395507812,0.4433573782444,1186.8817138671875,331.4859313964844,0.5214703679084778
24,1090.8497314453125,68.21728515625,0.6919286251068115,1042.4378662109375,155.73739624023438,0.5155242085456848,1195.4124755859375,324.4085693359375,0.5309242606163025
25,1091.9454345703125,64.78044128417969,0.7690665125846863,1030.38427734375,147.77615356445312,0.4728986918926239,1203.2340087890625,314.5122375488281,0.48172006011009216
26,1092.915771484375,63.26974105834961,0.6695996522903442,1030.2939453125,145.71080017089844,0.46920567750930786,1210.1871337890625,308.0129699707031,0.4976927638053894
27,1090.8778076171875,53.916778564453125,0.6502140760421753,1043.2724609375,140.79566955566406,0.46647781133651733,1204.7984619140625,298.077392578125,0.5336328148841858
28,1091.4962158203125,53.13212585449219,0.6576789021492004,1043.2049560546875,140.5679931640625,0.47531890869140625,1206.5321044921875,296.7622375488281,0.5065712332725525
29,1097.0780029296875,53.35871124267578,0.6720950603485107,1043.716064453125,141.09950256347656,0.48860302567481995,1214.0665283203125,296.7394714355469,0.4641774594783783
30,1097.7587890625,53.47615051269531,0.6686590909957886,1043.972412109375,145.08828735351562,0.5237669944763184,1220.3057861328125,297.4202880859375,0.4698978662490845
31,1098.1187744140625,53.425315856933594,0.6836948394775391,1044.8646240234375,145.8263397216797,0.4885604977607727,1220.9510498046875,297.362548828125,0.5413674116134644
32,1098.3739013671875,53.57229232788086,0.6861242651939392,1045.5020751953125,146.7986602783203,0.46789634227752686,1221.7623291015625,297.61492919921875,0.5326315760612488
33,1098.40673828125,53.854679107666016,0.6652678847312927,1052.26025390625,148.38436889648438,0.4834679663181305,1221.5123291015625,298.9102478027344,0.47972026467323303
34,1098.31982421875,54.132415771484375,0.6496918201446533,1058.2174072265625,148.948486328125,0.4785918593406677,1210.1737060546875,298.574462890625,0.4780564606189728
